3,30000	4,80000	6,30000	7,80000	9,30000	10,80000	12,30000	13,80000	15,30000	16,80000	18,30000	19,80000	21,30000	22,80000	24,30000	25,80000	27,30000	28,80000	30,30000	31,80000	33,30000	34,80000	36,30000	37,80000	39,30000	40,80000	42,30000	43,80000	45,30000	46,80000	48,30000
2,00000	3,50000	5,00000	6,50000	8,00000	9,50000	11,00000	12,50000	14,00000	15,50000	17,00000	18,50000	20,00000	21,50000	23,00000	24,50000	26,00000	27,50000	29,00000	30,50000	32,00000	33,50000	35,00000	36,50000	38,00000	39,50000	41,00000	42,50000	44,00000	45,50000	47,00000
0,08299	0,08479	0,14454	0,07853	0,11839	0,09800	0,08146	0,12803	0,13105	0,10194	0,07498	0,07117	0,08765	0,11155	0,13337	0,15632	0,20821	0,20292	0,17328	0,15269	0,13580	0,09310	0,07979	0,09243	0,08799	0,08680	0,09502	0,09871	0,09488	0,07930	0,06640
0,07416	0,14133	0,10040	0,12982	0,10935	0,08429	0,08671	0,11730	0,12807	0,09613	0,08520	0,08952	0,10324	0,09651	0,14173	0,28910	0,41770	0,41949	0,32606	0,19458	0,11379	0,12800	0,13100	0,09032	0,07780	0,07632	0,07171	0,07453	0,07142	0,06808	0,06281
0,12031	0,10876	0,11124	0,10197	0,08833	0,08556	0,07713	0,06589	0,11529	0,13246	0,10325	0,08099	0,06690	0,06821	0,10595	0,16037	0,18139	0,14215	0,12771	0,10450	0,09097	0,08681	0,10295	0,12571	0,11055	0,08096	0,06844	0,07341	0,06465	0,05883	0,06934
0,10792	0,08662	0,09755	0,07054	0,08840	0,08566	0,09886	0,17412	0,18358	0,10740	0,07853	0,07846	0,15067	0,21590	0,20118	0,18109	0,16029	0,19196	0,19203	0,14392	0,08319	0,07693	0,08017	0,06515	0,09752	0,12558	0,10479	0,08621	0,08379	0,07055	0,05468
0,07929	0,12810	0,07557	0,07527	0,10229	0,13377	0,13785	0,09576	0,11260	0,12144	0,12766	0,16244	0,11322	0,08475	0,09420	0,11074	0,13028	0,11928	0,10801	0,11796	0,13467	0,11493	0,07007	0,06205	0,06747	0,07142	0,08150	0,07285	0,07255	0,07677	0,06701
0,16570	0,15608	0,09272	0,09818	0,13040	0,08581	0,07036	0,18678	0,15830	0,10700	0,09778	0,09176	0,06600	0,09983	0,23268	0,36100	0,41106	0,34590	0,22686	0,15961	0,13711	0,09646	0,06602	0,07482	0,08571	0,06740	0,06714	0,10151	0,08043	0,06839	0,06536
0,19479	0,14972	0,10127	0,10209	0,11100	0,11127	0,19547	0,39023	0,39046	0,24041	0,15852	0,07874	0,07853	0,09542	0,09985	0,11486	0,11847	0,08592	0,08744	0,10207	0,08422	0,11864	0,17553	0,13396	0,08112	0,10384	0,08540	0,05647	0,05562	0,05976	0,06199
0,15123	0,10432	0,09663	0,13105	0,17028	0,23127	0,32895	0,18862	0,09512	0,12155	0,09571	0,09469	0,09594	0,19804	0,35270	0,40124	0,33193	0,24477	0,16681	0,11666	0,09826	0,09275	0,09337	0,10183	0,08352	0,07179	0,07521	0,05753	0,06147	0,05464	0,05086
