350.000	26699.53
350.128	26689.52
350.256	26687.92
350.384	26695.77
350.511	26677.17
350.639	26660.42
350.767	26662.36
350.895	26677.16
351.023	26666.65
351.151	26668.04
351.278	26692.67
351.406	26676
351.534	26667.83
351.662	26680.68
351.790	26677.09
351.918	26705
352.045	26701.06
352.173	26697.84
352.301	26693.63
352.429	26684.68
352.557	26665.56
352.685	26612.11
352.812	26671.98
352.940	26677.89
353.068	26664.19
353.196	26652.24
353.324	26652.33
353.452	26666
353.579	26674.05
353.707	26699.71
353.835	26706.32
353.963	26693.38
354.091	26682.64
354.219	26641.35
354.346	26636.93
354.474	26656.38
354.602	26663.74
354.730	26663.55
354.858	26677.03
354.986	26675.21
355.113	26664.94
355.241	26689.71
355.369	26716.7
355.497	26723.93
355.625	26697.82
355.753	26648.88
355.880	26639.83
356.008	26647
356.136	26657.71
356.264	26650.35
356.392	26623.83
356.520	26703.67
356.647	26646.13
356.775	26677.47
356.903	26692.15
357.031	26688.5
357.159	26682.97
357.287	26685.7
357.414	26678.5
357.542	26683.84
357.670	26676.95
357.798	26651.62
357.926	26627.06
358.054	26681.94
358.182	26674.55
358.309	26652.48
358.437	26674.41
358.565	26689.35
358.693	26676.03
358.821	26676.51
358.949	26650.1
359.076	26663.03
359.204	26701.12
359.332	26702.33
359.460	26668.09
359.588	26671.98
359.716	26685.07
359.843	26707.28
359.971	26678.72
360.099	26672.89
360.227	26694.05
360.355	26694.18
360.483	26649.48
360.610	26698.59
360.738	26678.42
360.866	26674.43
360.994	26686.48
361.122	26678.9
361.250	26670.85
361.377	26647.22
361.505	26676.07
361.633	26696.88
361.761	26686.51
361.889	26648.61
362.017	26661.22
362.144	26744.55
362.272	26723.7
362.400	26717.38
362.528	26711.45
362.656	26693.52
362.784	26724.52
362.911	26727.44
363.039	26697.94
363.167	26681.77
363.295	26680.08
363.423	26687.32
363.551	26694.77
363.678	26725.69
363.806	26743.98
363.934	26720.79
364.062	26704.5
364.190	26711.79
364.318	26723.54
364.445	26763.74
364.573	26766.3
364.701	26741.25
364.829	26725.86
364.957	26731.63
365.085	26750.15
365.212	26735.66
365.340	26779.67
365.468	26810.13
365.596	26792.86
365.724	26775.28
365.852	26803.45
365.979	26756.25
366.107	26784.91
366.235	26789.52
366.363	26802.33
366.491	26817.52
366.619	26824.8
366.747	26818.82
366.874	26813.81
367.002	26840.72
367.130	26866.39
367.258	26853.75
367.386	26818.22
367.514	26849.52
367.641	26917.71
367.769	26893.67
367.897	26914.26
368.025	26921.09
368.153	26913.5
368.281	26933.23
368.408	26915.27
368.536	26953.62
368.664	26972.43
368.792	26980.11
368.920	26982.64
369.048	26989.63
369.175	27038.44
369.303	26998.98
369.431	27044.32
369.559	27070.4
369.687	27066.39
369.815	27065.89
369.942	27180.15
370.070	27170.38
370.198	27177.96
370.326	27196.67
370.454	27212.96
370.582	27216.54
370.709	27203.42
370.837	27273.79
370.965	27324.04
371.093	27313.75
371.221	27320.14
371.349	27356.23
371.476	27389.96
371.604	27437.54
371.732	27464.24
371.860	27492.14
371.988	27501.42
372.116	27526.03
372.243	27594.2
372.371	27630.8
372.499	27687.81
372.627	27679.81
372.755	27716.78
372.883	27785.94
373.010	27851.6
373.138	27870.43
373.266	27876
373.394	27999.17
373.522	28056.03
373.650	28073.84
373.777	28105.07
373.905	28204.88
374.033	28216.91
374.161	28342.04
374.289	28355.92
374.417	28426.67
374.545	28507.8
374.672	28514.11
374.800	28675.73
374.928	28707.64
375.056	28818.46
375.184	28848.55
375.312	28876.15
375.439	28972.25
375.567	29095.22
375.695	29112.22
375.823	29193.51
375.951	29287.58
376.079	29374.79
376.206	29466.99
376.334	29596.67
376.462	29597.39
376.590	29743.04
376.718	29791.52
376.846	29842.7
376.973	29910.63
377.101	29978.28
377.229	30069.62
377.357	30287.13
377.485	30372.74
377.613	30443.76
377.740	30530.8
377.868	30629.49
377.996	30688.75
378.124	30822.81
378.252	30880.66
378.380	30989.26
378.507	31120.36
378.635	31250.04
378.763	31364.37
378.891	31465.87
379.019	31599.78
379.147	31739.23
379.274	31841.13
379.402	31944.1
379.530	32082.79
379.658	32151.52
379.786	32412.42
379.914	32529.6
380.041	32633.76
380.169	32684.16
380.297	32718.69
380.425	32911.12
380.553	33137.1
380.681	33293.34
380.808	33415.95
380.936	33483.73
381.064	33582.2
381.192	33808.66
381.320	33865.79
381.448	34007.76
381.575	34146.78
381.703	34292.92
381.831	34436.4
381.959	34575.05
382.087	34736.68
382.215	34893.23
382.343	35007.75
382.470	35121.98
382.598	35264.17
382.726	35433.89
382.854	35600.95
382.982	35728.17
383.110	35818.16
383.237	35969.71
383.365	36136.06
383.493	36302.22
383.621	36459.46
