11,70000	12,20000	12,70000	13,20000	13,70000	14,20000	14,70000	15,20000	15,70000	16,20000	16,70000	17,20000	17,70000	18,20000	18,70000	19,20000	19,70000	20,20000	20,70000	21,20000	21,70000	22,20000	22,70000	23,20000	23,70000	24,20000	24,70000	25,20000	25,70000	26,20000	26,70000	27,20000	27,70000	28,20000	28,70000	29,20000	29,70000	30,20000	30,70000	31,20000	31,70000	32,20000	32,70000	33,20000	33,70000	34,20000	34,70000	35,20000	35,70000	36,20000	36,70000
10,10000	10,60000	11,10000	11,60000	12,10000	12,60000	13,10000	13,60000	14,10000	14,60000	15,10000	15,60000	16,10000	16,60000	17,10000	17,60000	18,10000	18,60000	19,10000	19,60000	20,10000	20,60000	21,10000	21,60000	22,10000	22,60000	23,10000	23,60000	24,10000	24,60000	25,10000	25,60000	26,10000	26,60000	27,10000	27,60000	28,10000	28,60000	29,10000	29,60000	30,10000	30,60000	31,10000	31,60000	32,10000	32,60000	33,10000	33,60000	34,10000	34,60000	35,10000
0,00242	0,00276	0,00292	0,00267	0,00258	0,00242	0,00246	0,00249	0,00258	0,00289	0,00313	0,00364	0,00407	0,00443	0,00474	0,00500	0,00492	0,00501	0,00500	0,00500	0,00484	0,00468	0,00446	0,00417	0,00408	0,00406	0,00398	0,00392	0,00398	0,00413	0,00396	0,00410	0,00415	0,00405	0,00395	0,00378	0,00379	0,00339	0,00334	0,00307	0,00282	0,00244	0,00201	0,00171	0,00144	0,00135	0,00137	0,00127	0,00120	0,00098	0,00081
0,00254	0,00297	0,00294	0,00274	0,00261	0,00250	0,00260	0,00266	0,00303	0,00345	0,00383	0,00419	0,00454	0,00489	0,00518	0,00544	0,00527	0,00533	0,00535	0,00523	0,00510	0,00494	0,00467	0,00434	0,00420	0,00413	0,00379	0,00395	0,00407	0,00408	0,00449	0,00448	0,00446	0,00443	0,00433	0,00425	0,00418	0,00396	0,00371	0,00340	0,00311	0,00263	0,00215	0,00178	0,00153	0,00134	0,00139	0,00141	0,00111	0,00104	0,00074
0,00268	0,00298	0,00299	0,00294	0,00264	0,00266	0,00280	0,00308	0,00355	0,00403	0,00431	0,00468	0,00506	0,00549	0,00574	0,00566	0,00555	0,00555	0,00553	0,00545	0,00544	0,00513	0,00476	0,00433	0,00403	0,00395	0,00391	0,00398	0,00408	0,00431	0,00461	0,00487	0,00514	0,00509	0,00491	0,00489	0,00478	0,00463	0,00439	0,00401	0,00361	0,00310	0,00232	0,00191	0,00163	0,00152	0,00141	0,00122	0,00114	0,00093	0,00088
0,00301	0,00300	0,00313	0,00288	0,00279	0,00285	0,00304	0,00352	0,00412	0,00462	0,00491	0,00528	0,00557	0,00599	0,00614	0,00627	0,00603	0,00580	0,00585	0,00561	0,00549	0,00522	0,00489	0,00430	0,00406	0,00383	0,00371	0,00376	0,00400	0,00449	0,00508	0,00556	0,00603	0,00629	0,00612	0,00600	0,00590	0,00564	0,00542	0,00488	0,00445	0,00382	0,00297	0,00242	0,00200	0,00166	0,00155	0,00146	0,00142	0,00121	0,00116
0,00305	0,00325	0,00322	0,00311	0,00291	0,00314	0,00354	0,00401	0,00447	0,00513	0,00549	0,00575	0,00623	0,00642	0,00667	0,00656	0,00635	0,00619	0,00593	0,00570	0,00551	0,00505	0,00463	0,00410	0,00384	0,00355	0,00344	0,00370	0,00405	0,00480	0,00577	0,00670	0,00752	0,00790	0,00823	0,00801	0,00780	0,00714	0,00686	0,00629	0,00580	0,00499	0,00412	0,00344	0,00291	0,00247	0,00205	0,00177	0,00173	0,00151	0,00156
0,00323	0,00324	0,00341	0,00316	0,00328	0,00332	0,00383	0,00446	0,00498	0,00550	0,00608	0,00642	0,00670	0,00697	0,00696	0,00688	0,00671	0,00653	0,00611	0,00567	0,00548	0,00496	0,00450	0,00382	0,00350	0,00330	0,00337	0,00392	0,00477	0,00602	0,00733	0,00852	0,00990	0,01066	0,01104	0,01093	0,01058	0,00972	0,00905	0,00816	0,00754	0,00678	0,00593	0,00492	0,00402	0,00317	0,00268	0,00238	0,00228	0,00202	0,00196
0,00345	0,00341	0,00327	0,00334	0,00340	0,00365	0,00422	0,00472	0,00538	0,00595	0,00647	0,00685	0,00718	0,00725	0,00738	0,00728	0,00680	0,00666	0,00629	0,00588	0,00526	0,00465	0,00396	0,00335	0,00297	0,00310	0,00358	0,00459	0,00604	0,00778	0,00981	0,01151	0,01313	0,01417	0,01512	0,01487	0,01452	0,01310	0,01208	0,01076	0,00988	0,00895	0,00804	0,00679	0,00561	0,00409	0,00325	0,00270	0,00252	0,00242	0,00220
0,00345	0,00347	0,00347	0,00333	0,00356	0,00400	0,00450	0,00523	0,00591	0,00630	0,00677	0,00714	0,00742	0,00753	0,00748	0,00729	0,00710	0,00677	0,00632	0,00564	0,00482	0,00398	0,00321	0,00265	0,00271	0,00313	0,00429	0,00592	0,00837	0,01069	0,01369	0,01583	0,01779	0,01916	0,01996	0,01975	0,01932	0,01754	0,01597	0,01394	0,01253	0,01129	0,01022	0,00863	0,00705	0,00528	0,00382	0,00301	0,00252	0,00236	0,00223
0,00361	0,00355	0,00349	0,00353	0,00374	0,00427	0,00491	0,00561	0,00608	0,00665	0,00709	0,00748	0,00787	0,00785	0,00780	0,00761	0,00741	0,00698	0,00611	0,00534	0,00425	0,00342	0,00267	0,00236	0,00268	0,00393	0,00568	0,00833	0,01141	0,01512	0,01878	0,02171	0,02426	0,02513	0,02591	0,02532	0,02460	0,02239	0,02047	0,01769	0,01583	0,01366	0,01201	0,01023	0,00806	0,00591	0,00439	0,00324	0,00252	0,00229	0,00193
0,00345	0,00341	0,00352	0,00363	0,00396	0,00457	0,00518	0,00591	0,00644	0,00696	0,00738	0,00774	0,00806	0,00798	0,00778	0,00762	0,00731	0,00671	0,00603	0,00477	0,00359	0,00263	0,00207	0,00219	0,00335	0,00532	0,00811	0,01170	0,01595	0,02026	0,02522	0,02840	0,03109	0,03239	0,03280	0,03173	0,03038	0,02759	0,02526	0,02204	0,01926	0,01627	0,01364	0,01125	0,00899	0,00659	0,00475	0,00333	0,00275	0,00203	0,00177
0,00340	0,00347	0,00347	0,00369	0,00405	0,00467	0,00561	0,00624	0,00684	0,00740	0,00779	0,00810	0,00834	0,00839	0,00827	0,00781	0,00718	0,00657	0,00533	0,00402	0,00301	0,00206	0,00199	0,00290	0,00491	0,00791	0,01203	0,01654	0,02161	0,02659	0,03187	0,03616	0,03923	0,04062	0,04094	0,03870	0,03690	0,03320	0,03015	0,02654	0,02307	0,01895	0,01530	0,01229	0,00935	0,00684	0,00514	0,00373	0,00283	0,00203	0,00175
0,00321	0,00332	0,00346	0,00372	0,00420	0,00507	0,00572	0,00661	0,00741	0,00791	0,00813	0,00841	0,00860	0,00866	0,00831	0,00783	0,00715	0,00618	0,00479	0,00332	0,00234	0,00191	0,00245	0,00411	0,00739	0,01167	0,01694	0,02275	0,02824	0,03342	0,03945	0,04343	0,04766	0,04913	0,04931	0,04680	0,04370	0,03873	0,03489	0,03040	0,02619	0,02147	0,01728	0,01347	0,01004	0,00737	0,00562	0,00417	0,00317	0,00249	0,00197
