12,50000	13,12500	13,75000	14,37500	15,00000	15,62500	16,25000	16,87500	17,50000	18,12500	18,75000	19,37500	20,00000	20,62500	21,25000	21,87500	22,50000	23,12500	23,75000	24,37500	25,00000	25,62500	26,25000	26,87500	27,50000	28,12500	28,75000	29,37500	30,00000	30,62500	31,25000	31,87500	32,50000	33,12500	33,75000	34,37500	35,00000	35,62500	36,25000	36,87500	37,50000
12,50000	13,12500	13,75000	14,37500	15,00000	15,62500	16,25000	16,87500	17,50000	18,12500	18,75000	19,37500	20,00000	20,62500	21,25000	21,87500	22,50000	23,12500	23,75000	24,37500	25,00000	25,62500	26,25000	26,87500	27,50000	28,12500	28,75000	29,37500	30,00000	30,62500	31,25000	31,87500	32,50000	33,12500	33,75000	34,37500	35,00000	35,62500	36,25000	36,87500	37,50000
0,00188	0,00227	0,00379	0,00484	0,00296	0,00261	0,00643	0,00393	0,00487	0,00716	0,00446	0,00777	0,00931	0,00376	0,00194	0,00443	0,00648	0,00457	0,00277	0,00203	0,00177	0,00112	0,00286	0,00410	0,00387	0,00421	0,00416	0,00315	0,00250	0,00270	0,00376	0,00315	0,00196	0,00222	0,00217	0,00206	0,00169	0,00118	0,00124	0,00119	0,00168
0,00216	0,00480	0,00556	0,00417	0,00140	0,00407	0,00618	0,00565	0,01010	0,00649	0,00600	0,01397	0,01043	0,00402	0,00377	0,00666	0,00849	0,00662	0,00358	0,00330	0,00359	0,00174	0,00096	0,00140	0,00241	0,00527	0,00617	0,00550	0,00489	0,00409	0,00455	0,00404	0,00223	0,00219	0,00270	0,00263	0,00162	0,00128	0,00155	0,00138	0,00152
0,00637	0,00680	0,00392	0,00297	0,00536	0,00837	0,00659	0,01094	0,01561	0,00637	0,01210	0,02055	0,01501	0,01037	0,00599	0,00647	0,00867	0,00612	0,00267	0,00337	0,00421	0,00286	0,00290	0,00437	0,00330	0,00467	0,00534	0,00414	0,00353	0,00382	0,00466	0,00429	0,00267	0,00226	0,00345	0,00354	0,00246	0,00191	0,00191	0,00154	0,00132
0,00920	0,00433	0,00479	0,00702	0,01184	0,00990	0,00640	0,01694	0,01637	0,00990	0,01987	0,02091	0,02307	0,01776	0,00734	0,00698	0,00670	0,00348	0,00158	0,00303	0,00334	0,00380	0,00701	0,00800	0,00396	0,00202	0,00272	0,00281	0,00402	0,00451	0,00492	0,00430	0,00354	0,00386	0,00462	0,00422	0,00283	0,00321	0,00286	0,00168	0,00130
0,00639	0,00625	0,01250	0,01249	0,01489	0,00810	0,00837	0,02299	0,01828	0,02351	0,02385	0,02607	0,03273	0,01729	0,01189	0,00757	0,00315	0,00269	0,00219	0,00141	0,00136	0,00272	0,00516	0,00457	0,00205	0,00208	0,00390	0,00451	0,00835	0,00942	0,00671	0,00455	0,00488	0,00578	0,00578	0,00433	0,00273	0,00383	0,00453	0,00248	0,00151
0,00474	0,01570	0,01971	0,01636	0,01801	0,00988	0,02012	0,02838	0,02866	0,04201	0,03336	0,04460	0,03027	0,02475	0,02208	0,00469	0,00463	0,00849	0,00542	0,00231	0,00217	0,00180	0,00202	0,00286	0,00520	0,00668	0,00726	0,00514	0,00807	0,01158	0,00755	0,00393	0,00538	0,00639	0,00558	0,00397	0,00317	0,00452	0,00569	0,00363	0,00198
0,00908	0,02079	0,02087	0,02266	0,02912	0,01891	0,03473	0,02992	0,04832	0,05591	0,06382	0,05333	0,03350	0,04919	0,02019	0,00401	0,01134	0,00892	0,00264	0,00217	0,00317	0,00244	0,00189	0,00245	0,00605	0,00957	0,00723	0,00296	0,00315	0,00664	0,00520	0,00288	0,00430	0,00514	0,00454	0,00370	0,00346	0,00492	0,00570	0,00383	0,00218
0,01284	0,01956	0,02177	0,02763	0,04020	0,02849	0,03828	0,03503	0,06544	0,06864	0,08827	0,05186	0,06824	0,04968	0,01760	0,02400	0,01597	0,00349	0,00165	0,00318	0,00347	0,00348	0,00456	0,00378	0,00299	0,00605	0,00416	0,00200	0,00172	0,00387	0,00377	0,00364	0,00411	0,00318	0,00439	0,00451	0,00369	0,00436	0,00525	0,00386	0,00265
0,01478	0,01930	0,01821	0,02701	0,03813	0,03427	0,03729	0,05984	0,06510	0,08564	0,09750	0,08030	0,08503	0,04450	0,05783	0,03698	0,00826	0,00419	0,00567	0,00274	0,00107	0,00144	0,00355	0,00370	0,00191	0,00281	0,00341	0,00313	0,00283	0,00366	0,00433	0,00499	0,00472	0,00298	0,00512	0,00574	0,00360	0,00390	0,00476	0,00442	0,00368
0,01855	0,01637	0,01553	0,02553	0,03146	0,04213	0,04762	0,08337	0,05295	0,11895	0,11023	0,11620	0,08947	0,09050	0,07819	0,02508	0,01173	0,01077	0,00630	0,00121	0,00221	0,00367	0,00218	0,00229	0,00262	0,00237	0,00474	0,00556	0,00371	0,00288	0,00372	0,00406	0,00371	0,00238	0,00504	0,00543	0,00305	0,00326	0,00431	0,00456	0,00504
0,01682	0,01467	0,01958	0,02124	0,03193	0,05192	0,06406	0,09382	0,07075	0,15658	0,13340	0,16590	0,14253	0,13405	0,07982	0,03857	0,01926	0,01511	0,01035	0,00353	0,00259	0,00388	0,00355	0,00439	0,00613	0,00429	0,00528	0,00668	0,00393	0,00245	0,00286	0,00282	0,00196	0,00157	0,00366	0,00372	0,00283	0,00340	0,00368	0,00363	0,00517
0,01835	0,01907	0,02008	0,01983	0,03635	0,05969	0,07702	0,11627	0,12222	0,19780	0,21076	0,25331	0,21600	0,18027	0,10702	0,04785	0,02505	0,02054	0,00943	0,00370	0,00197	0,00179	0,00195	0,00389	0,00600	0,00580	0,00506	0,00574	0,00461	0,00263	0,00306	0,00257	0,00128	0,00121	0,00238	0,00228	0,00230	0,00329	0,00299	0,00211	0,00374
0,02585	0,02258	0,02028	0,02381	0,03340	0,06415	0,08547	0,14642	0,16204	0,25128	0,29221	0,32424	0,27547	0,22095	0,12499	0,07104	0,04555	0,02307	0,00616	0,00235	0,00187	0,00150	0,00118	0,00262	0,00405	0,00490	0,00362	0,00387	0,00426	0,00211	0,00275	0,00250	0,00130	0,00108	0,00163	0,00141	0,00146	0,00224	0,00225	0,00141	0,00225
0,03215	0,02234	0,02750	0,02613	0,03481	0,06793	0,07705	0,14991	0,18785	0,28379	0,33209	0,35480	0,33246	0,27406	0,17999	0,11837	0,05162	0,01652	0,00576	0,00440	0,00244	0,00179	0,00088	0,00178	0,00287	0,00446	0,00259	0,00237	0,00350	0,00128	0,00243	0,00297	0,00180	0,00094	0,00125	0,00112	0,00096	0,00105	0,00177	0,00133	0,00137
0,03183	0,02597	0,03644	0,03057	0,05737	0,07224	0,07157	0,12860	0,19129	0,28220	0,35383	0,43771	0,45411	0,34871	0,25262	0,13839	0,05205	0,01715	0,01216	0,00979	0,00334	0,00117	0,00172	0,00226	0,00235	0,00410	0,00250	0,00204	0,00344	0,00091	0,00254	0,00369	0,00309	0,00172	0,00114	0,00135	0,00112	0,00086	0,00151	0,00148	0,00094
0,03523	0,03264	0,04863	0,04203	0,08644	0,09231	0,10111	0,14361	0,17754	0,24791	0,37055	0,52460	0,55163	0,42180	0,29698	0,15111	0,06388	0,03052	0,01981	0,01397	0,00488	0,00111	0,00274	0,00303	0,00270	0,00397	0,00349	0,00225	0,00366	0,00124	0,00226	0,00365	0,00400	0,00273	0,00086	0,00175	0,00207	0,00135	0,00137	0,00191	0,00115
0,04350	0,03615	0,06276	0,04980	0,11841	0,15067	0,17220	0,16099	0,12083	0,17654	0,25217	0,37596	0,43840	0,39979	0,32082	0,17266	0,08042	0,04058	0,02609	0,01699	0,00627	0,00184	0,00314	0,00294	0,00339	0,00397	0,00471	0,00238	0,00293	0,00186	0,00202	0,00299	0,00407	0,00319	0,00086	0,00170	0,00263	0,00194	0,00108	0,00201	0,00193
0,04960	0,04427	0,06540	0,06069	0,14950	0,22065	0,21389	0,16572	0,11099	0,08411	0,05307	0,09015	0,20097	0,27702	0,28723	0,19498	0,09729	0,04564	0,02410	0,01743	0,00771	0,00225	0,00332	0,00294	0,00341	0,00305	0,00511	0,00241	0,00204	0,00240	0,00183	0,00273	0,00368	0,00214	0,00086	0,00100	0,00244	0,00243	0,00112	0,00158	0,00235
0,04755	0,05848	0,05894	0,08055	0,16089	0,22026	0,22203	0,21410	0,19126	0,11010	0,07463	0,06625	0,13668	0,18909	0,23671	0,18503	0,09014	0,03298	0,01312	0,01106	0,00583	0,00199	0,00347	0,00346	0,00263	0,00269	0,00461	0,00208	0,00141	0,00227	0,00166	0,00331	0,00378	0,00123	0,00115	0,00098	0,00242	0,00258	0,00138	0,00131	0,00210
0,04465	0,06700	0,05805	0,10355	0,15216	0,18025	0,22118	0,29165	0,29031	0,25168	0,27120	0,25939	0,24031	0,18738	0,17809	0,13391	0,06445	0,02095	0,00706	0,00417	0,00192	0,00196	0,00336	0,00315	0,00204	0,00340	0,00359	0,00172	0,00103	0,00194	0,00133	0,00443	0,00441	0,00131	0,00191	0,00161	0,00289	0,00287	0,00185	0,00129	0,00200
0,04864	0,06925	0,06680	0,11126	0,13458	0,16499	0,21219	0,32649	0,32246	0,32962	0,35844	0,33130	0,23122	0,15611	0,09028	0,06577	0,04054	0,01420	0,00471	0,00292	0,00423	0,00494	0,00325	0,00264	0,00356	0,00432	0,00297	0,00196	0,00090	0,00183	0,00141	0,00562	0,00541	0,00146	0,00246	0,00233	0,00319	0,00277	0,00204	0,00173	0,00204
0,05617	0,07510	0,07797	0,10871	0,11926	0,16694	0,19251	0,29507	0,28321	0,32466	0,30576	0,27369	0,15781	0,09783	0,05538	0,02593	0,02041	0,01193	0,00436	0,00451	0,00760	0,00571	0,00216	0,00358	0,00542	0,00472	0,00324	0,00243	0,00099	0,00193	0,00202	0,00600	0,00516	0,00129	0,00310	0,00227	0,00296	0,00245	0,00195	0,00248	0,00204
0,06121	0,07962	0,09522	0,10613	0,11053	0,15737	0,17893	0,23754	0,22591	0,27360	0,23757	0,19159	0,10763	0,06024	0,04035	0,02103	0,00969	0,00685	0,00412	0,00528	0,00530	0,00263	0,00309	0,00484	0,00546	0,00453	0,00416	0,00369	0,00121	0,00221	0,00268	0,00484	0,00433	0,00174	0,00313	0,00196	0,00259	0,00195	0,00187	0,00252	0,00200
0,07024	0,07589	0,10806	0,10901	0,10909	0,13471	0,15346	0,17909	0,17179	0,20026	0,16103	0,11900	0,06754	0,03683	0,02643	0,01681	0,00631	0,00348	0,00329	0,00327	0,00381	0,00366	0,00401	0,00423	0,00414	0,00463	0,00512	0,00536	0,00191	0,00247	0,00258	0,00326	0,00365	0,00231	0,00239	0,00208	0,00241	0,00145	0,00164	0,00215	0,00178
0,07790	0,07207	0,10951	0,11525	0,10954	0,11896	0,12903	0,13042	0,12394	0,12952	0,09551	0,06205	0,03153	0,01881	0,01621	0,01308	0,00583	0,00145	0,00239	0,00327	0,00283	0,00246	0,00296	0,00269	0,00325	0,00446	0,00626	0,00648	0,00268	0,00195	0,00185	0,00291	0,00293	0,00218	0,00172	0,00214	0,00189	0,00114	0,00148	0,00207	0,00130
0,07687	0,07085	0,10161	0,10743	0,09761	0,11212	0,11092	0,10395	0,09121	0,08229	0,05874	0,03396	0,01797	0,00808	0,01137	0,01129	0,00708	0,00239	0,00140	0,00150	0,00139	0,00149	0,00187	0,00144	0,00197	0,00386	0,00690	0,00632	0,00299	0,00139	0,00177	0,00283	0,00237	0,00158	0,00129	0,00159	0,00117	0,00090	0,00157	0,00189	0,00094
0,06790	0,06607	0,08980	0,09239	0,07839	0,10378	0,09956	0,09172	0,07477	0,06178	0,04276	0,02588	0,01374	0,00625	0,00715	0,00951	0,00817	0,00397	0,00162	0,00113	0,00164	0,00166	0,00093	0,00095	0,00153	0,00304	0,00520	0,00492	0,00297	0,00133	0,00243	0,00274	0,00157	0,00109	0,00119	0,00100	0,00095	0,00118	0,00159	0,00132	0,00083
0,05474	0,05757	0,07073	0,07602	0,06043	0,08744	0,08566	0,07879	0,06572	0,05720	0,03405	0,02662	0,01363	0,00687	0,00626	0,00598	0,00571	0,00407	0,00220	0,00173	0,00242	0,00166	0,00109	0,00120	0,00106	0,00157	0,00329	0,00382	0,00230	0,00156	0,00279	0,00194	0,00106	0,00112	0,00071	0,00087	0,00122	0,00131	0,00135	0,00066	0,00119
0,04034	0,04356	0,05155	0,05721	0,04359	0,06194	0,06365	0,06104	0,05331	0,05336	0,03199	0,02074	0,01874	0,00763	0,00425	0,00456	0,00437	0,00304	0,00179	0,00169	0,00198	0,00149	0,00105	0,00128	0,00083	0,00104	0,00222	0,00260	0,00155	0,00148	0,00237	0,00140	0,00096	0,00126	0,00083	0,00089	0,00147	0,00128	0,00078	0,00078	0,00162
0,02974	0,02874	0,03237	0,04018	0,03254	0,03841	0,03945	0,04102	0,04283	0,04032	0,03109	0,01491	0,01565	0,01208	0,00362	0,00182	0,00317	0,00253	0,00154	0,00124	0,00124	0,00121	0,00140	0,00150	0,00133	0,00140	0,00198	0,00203	0,00098	0,00139	0,00200	0,00124	0,00127	0,00137	0,00085	0,00117	0,00147	0,00102	0,00079	0,00119	0,00177
0,02400	0,01837	0,01830	0,02591	0,02494	0,02364	0,02318	0,02484	0,03427	0,02893	0,02222	0,01697	0,01127	0,00758	0,00439	0,00257	0,00190	0,00189	0,00199	0,00141	0,00094	0,00110	0,00174	0,00178	0,00188	0,00204	0,00249	0,00145	0,00091	0,00173	0,00164	0,00125	0,00156	0,00128	0,00097	0,00167	0,00168	0,00097	0,00105	0,00143	0,00138
0,01896	0,01297	0,01167	0,01778	0,01713	0,01535	0,01479	0,01611	0,02239	0,02001	0,01395	0,01433	0,01321	0,00625	0,00239	0,00311	0,00237	0,00095	0,00191	0,00286	0,00183	0,00121	0,00139	0,00146	0,00165	0,00210	0,00241	0,00141	0,00117	0,00197	0,00129	0,00113	0,00137	0,00100	0,00142	0,00246	0,00148	0,00114	0,00147	0,00145	0,00105
0,01485	0,00990	0,00801	0,01342	0,01092	0,00934	0,01006	0,01080	0,01273	0,01117	0,00949	0,01072	0,01011	0,00670	0,00346	0,00286	0,00241	0,00136	0,00241	0,00322	0,00183	0,00099	0,00122	0,00112	0,00101	0,00192	0,00239	0,00171	0,00150	0,00211	0,00150	0,00130	0,00117	0,00099	0,00190	0,00219	0,00110	0,00141	0,00205	0,00127	0,00101
0,01107	0,00844	0,00623	0,01024	0,00726	0,00462	0,00747	0,00696	0,00653	0,00674	0,00643	0,00798	0,00748	0,00441	0,00286	0,00328	0,00286	0,00131	0,00150	0,00198	0,00128	0,00183	0,00231	0,00116	0,00091	0,00190	0,00248	0,00155	0,00103	0,00184	0,00192	0,00148	0,00107	0,00101	0,00186	0,00133	0,00087	0,00215	0,00213	0,00123	0,00134
0,00838	0,00763	0,00653	0,00841	0,00620	0,00261	0,00629	0,00610	0,00329	0,00474	0,00633	0,00510	0,00323	0,00294	0,00249	0,00207	0,00206	0,00145	0,00141	0,00144	0,00176	0,00301	0,00302	0,00133	0,00094	0,00186	0,00202	0,00110	0,00081	0,00181	0,00244	0,00166	0,00090	0,00104	0,00161	0,00098	0,00097	0,00207	0,00173	0,00133	0,00180
0,00605	0,00661	0,00693	0,00796	0,00626	0,00316	0,00554	0,00579	0,00256	0,00321	0,00574	0,00472	0,00209	0,00114	0,00175	0,00182	0,00137	0,00153	0,00204	0,00164	0,00136	0,00232	0,00232	0,00149	0,00158	0,00191	0,00192	0,00121	0,00092	0,00186	0,00246	0,00153	0,00078	0,00112	0,00121	0,00084	0,00102	0,00159	0,00109	0,00130	0,00174
0,00406	0,00529	0,00671	0,00760	0,00611	0,00364	0,00469	0,00490	0,00213	0,00149	0,00346	0,00343	0,00144	0,00086	0,00111	0,00124	0,00088	0,00097	0,00147	0,00137	0,00105	0,00179	0,00210	0,00167	0,00121	0,00119	0,00142	0,00147	0,00139	0,00158	0,00200	0,00126	0,00103	0,00100	0,00070	0,00087	0,00125	0,00110	0,00077	0,00134	0,00169
0,00283	0,00434	0,00588	0,00567	0,00465	0,00337	0,00340	0,00337	0,00242	0,00208	0,00238	0,00160	0,00102	0,00131	0,00174	0,00124	0,00085	0,00107	0,00134	0,00134	0,00104	0,00116	0,00111	0,00076	0,00085	0,00112	0,00187	0,00202	0,00130	0,00112	0,00125	0,00111	0,00136	0,00100	0,00077	0,00115	0,00125	0,00086	0,00111	0,00177	0,00170
0,00264	0,00405	0,00565	0,00463	0,00291	0,00273	0,00271	0,00195	0,00163	0,00229	0,00228	0,00141	0,00092	0,00182	0,00212	0,00169	0,00097	0,00095	0,00113	0,00120	0,00114	0,00112	0,00111	0,00112	0,00125	0,00146	0,00165	0,00136	0,00078	0,00094	0,00108	0,00126	0,00132	0,00069	0,00087	0,00095	0,00088	0,00090	0,00142	0,00173	0,00108
0,00240	0,00428	0,00570	0,00474	0,00274	0,00249	0,00207	0,00131	0,00128	0,00197	0,00225	0,00115	0,00091	0,00166	0,00229	0,00165	0,00107	0,00072	0,00099	0,00103	0,00103	0,00110	0,00123	0,00097	0,00076	0,00097	0,00107	0,00087	0,00081	0,00122	0,00118	0,00105	0,00092	0,00088	0,00092	0,00056	0,00061	0,00106	0,00166	0,00158	0,00098
0,00173	0,00331	0,00489	0,00467	0,00267	0,00251	0,00188	0,00121	0,00144	0,00201	0,00201	0,00119	0,00090	0,00117	0,00149	0,00164	0,00118	0,00078	0,00082	0,00091	0,00093	0,00097	0,00094	0,00087	0,00091	0,00129	0,00117	0,00085	0,00083	0,00130	0,00097	0,00076	0,00076	0,00087	0,00096	0,00065	0,00077	0,00124	0,00160	0,00109	0,00103
