20,80000	21,20000	21,60000	22,00000	22,40000	22,80000	23,20000	23,60000	24,00000	24,40000	24,80000	25,20000	25,60000	26,00000	26,40000	26,80000	27,20000	27,60000	28,00000	28,40000	28,80000	29,20000	29,60000	30,00000	30,40000
25,70000	26,10000	26,50000	26,90000	27,30000	27,70000	28,10000	28,50000	28,90000	29,30000	29,70000	30,10000	30,50000	30,90000	31,30000	31,70000	32,10000	32,50000	32,90000	33,30000	33,70000	34,10000	34,50000	34,90000	35,30000
0,00058	0,00042	0,00056	0,00054	0,00055	0,00062	0,00067	0,00093	0,00082	0,00107	0,00097	0,00088	0,00086	0,00074	0,00052	0,00054	0,00040	0,00054	0,00054	0,00053	0,00049	0,00047	0,00040	0,00047	0,00053
0,00057	0,00065	0,00060	0,00065	0,00064	0,00079	0,00106	0,00119	0,00129	0,00141	0,00112	0,00100	0,00096	0,00074	0,00065	0,00040	0,00049	0,00060	0,00063	0,00049	0,00056	0,00048	0,00048	0,00063	0,00056
0,00054	0,00050	0,00057	0,00063	0,00094	0,00101	0,00123	0,00141	0,00141	0,00149	0,00137	0,00113	0,00087	0,00072	0,00058	0,00062	0,00068	0,00046	0,00050	0,00042	0,00040	0,00055	0,00046	0,00051	0,00061
0,00066	0,00064	0,00071	0,00092	0,00093	0,00136	0,00147	0,00179	0,00179	0,00167	0,00138	0,00110	0,00090	0,00081	0,00074	0,00066	0,00059	0,00066	0,00055	0,00053	0,00043	0,00045	0,00063	0,00054	0,00082
0,00072	0,00061	0,00079	0,00092	0,00115	0,00146	0,00178	0,00196	0,00183	0,00155	0,00142	0,00127	0,00104	0,00101	0,00111	0,00108	0,00097	0,00073	0,00067	0,00059	0,00059	0,00049	0,00056	0,00046	0,00047
0,00088	0,00074	0,00074	0,00090	0,00125	0,00155	0,00180	0,00189	0,00175	0,00177	0,00140	0,00175	0,00175	0,00201	0,00179	0,00160	0,00142	0,00122	0,00092	0,00066	0,00064	0,00058	0,00057	0,00056	0,00044
0,00092	0,00079	0,00092	0,00113	0,00149	0,00177	0,00175	0,00182	0,00168	0,00180	0,00188	0,00245	0,00291	0,00320	0,00321	0,00285	0,00237	0,00197	0,00151	0,00104	0,00076	0,00062	0,00058	0,00052	0,00078
0,00071	0,00084	0,00103	0,00116	0,00155	0,00167	0,00178	0,00147	0,00167	0,00204	0,00287	0,00388	0,00471	0,00508	0,00512	0,00483	0,00381	0,00297	0,00223	0,00141	0,00103	0,00084	0,00059	0,00059	0,00053
0,00073	0,00106	0,00109	0,00128	0,00156	0,00166	0,00145	0,00144	0,00166	0,00274	0,00423	0,00568	0,00706	0,00756	0,00755	0,00696	0,00559	0,00437	0,00332	0,00220	0,00147	0,00094	0,00091	0,00059	0,00048
0,00057	0,00085	0,00108	0,00134	0,00145	0,00131	0,00138	0,00140	0,00234	0,00402	0,00615	0,00816	0,00976	0,01049	0,01039	0,00944	0,00796	0,00619	0,00459	0,00299	0,00195	0,00133	0,00094	0,00071	0,00062
0,00072	0,00081	0,00113	0,00123	0,00121	0,00105	0,00104	0,00178	0,00293	0,00541	0,00814	0,01115	0,01302	0,01395	0,01362	0,01235	0,01061	0,00817	0,00598	0,00396	0,00263	0,00152	0,00102	0,00076	0,00075
0,00095	0,00086	0,00111	0,00105	0,00093	0,00085	0,00101	0,00191	0,00390	0,00700	0,01069	0,01363	0,01625	0,01722	0,01719	0,01552	0,01331	0,01052	0,00761	0,00493	0,00331	0,00191	0,00128	0,00103	0,00067
0,00067	0,00082	0,00097	0,00107	0,00085	0,00077	0,00103	0,00233	0,00462	0,00850	0,01229	0,01622	0,01895	0,02037	0,02030	0,01852	0,01591	0,01220	0,00880	0,00598	0,00387	0,00227	0,00140	0,00079	0,00084
0,00061	0,00092	0,00098	0,00101	0,00080	0,00057	0,00115	0,00247	0,00516	0,00923	0,01361	0,01815	0,02136	0,02290	0,02284	0,02076	0,01769	0,01378	0,01000	0,00656	0,00412	0,00232	0,00140	0,00099	0,00074
0,00070	0,00081	0,00091	0,00086	0,00071	0,00066	0,00084	0,00242	0,00538	0,00953	0,01438	0,01903	0,02225	0,02416	0,02407	0,02200	0,01874	0,01451	0,01034	0,00687	0,00417	0,00234	0,00128	0,00100	0,00083
0,00075	0,00067	0,00094	0,00089	0,00068	0,00057	0,00082	0,00217	0,00483	0,00914	0,01357	0,01832	0,02193	0,02373	0,02358	0,02178	0,01826	0,01418	0,01025	0,00668	0,00411	0,00239	0,00142	0,00083	0,00086
0,00061	0,00077	0,00088	0,00089	0,00071	0,00068	0,00078	0,00191	0,00403	0,00781	0,01191	0,01632	0,01947	0,02129	0,02146	0,01939	0,01652	0,01256	0,00934	0,00617	0,00391	0,00232	0,00154	0,00099	0,00074
