12,50000	13,16667	13,83333	14,50000	15,16667	15,83333	16,50000	17,16667	17,83333	18,50000	19,16667	19,83333	20,50000	21,16667	21,83333	22,50000	23,16667	23,83333	24,50000	25,16667	25,83333	26,50000	27,16667	27,83333	28,50000	29,16667	29,83333	30,50000	31,16667	31,83333	32,50000
14,50303	15,10909	15,71515	16,32121	16,92727	17,53333	18,13939	18,74545	19,35152	19,95758	20,56364	21,16970	21,77576	22,38182	22,98788	23,59394	24,20000	24,80606	25,41212	26,01818	26,62424	27,23030	27,83636	28,44242	29,04848	29,65455	30,26061	30,86667	31,47273	32,07879	32,68485	33,29091	33,89697
0,02382	0,02412	0,02418	0,02501	0,02519	0,02512	0,02581	0,02673	0,02736	0,02810	0,02966	0,03007	0,03058	0,03088	0,03149	0,03165	0,03172	0,03103	0,03091	0,03063	0,02983	0,02922	0,02869	0,02800	0,02759	0,02726	0,02718	0,02703	0,02692	0,02726	0,02741	0,02668	0,02874
0,02501	0,02501	0,02532	0,02670	0,02660	0,02866	0,02817	0,02891	0,02728	0,03133	0,03136	0,03210	0,03287	0,03315	0,03337	0,03338	0,03330	0,03258	0,03262	0,03172	0,03093	0,03004	0,02896	0,02828	0,02774	0,02687	0,02637	0,02617	0,02560	0,02608	0,02629	0,02642	0,02747
0,02596	0,02588	0,02659	0,02774	0,02866	0,02950	0,03014	0,03070	0,02971	0,03573	0,03386	0,03516	0,03503	0,03565	0,03565	0,03582	0,03526	0,03488	0,03429	0,03312	0,03203	0,03101	0,02999	0,02912	0,02759	0,02720	0,02632	0,02550	0,02534	0,02535	0,02562	0,02578	0,02590
0,02594	0,02720	0,02774	0,02896	0,03034	0,03123	0,03103	0,03526	0,03429	0,03539	0,03648	0,03684	0,03782	0,03868	0,03856	0,03880	0,03824	0,03707	0,03664	0,03552	0,03443	0,03322	0,03190	0,03042	0,02891	0,02808	0,02685	0,02594	0,02535	0,02537	0,02496	0,02511	0,02539
0,02616	0,02775	0,02822	0,02970	0,03164	0,03231	0,03231	0,03629	0,03555	0,03797	0,03914	0,04049	0,04105	0,04189	0,04186	0,04153	0,04113	0,04065	0,03990	0,03835	0,03748	0,03593	0,03458	0,03266	0,03106	0,02940	0,02808	0,02703	0,02621	0,02565	0,02529	0,02507	0,02555
0,02724	0,02764	0,02891	0,03108	0,03258	0,03416	0,03534	0,03745	0,03601	0,04146	0,04161	0,04314	0,04432	0,04500	0,04513	0,04487	0,04493	0,04411	0,04376	0,04207	0,04095	0,03921	0,03771	0,03536	0,03394	0,03200	0,03060	0,02894	0,02810	0,02665	0,02644	0,02594	0,02497
0,02654	0,02789	0,02912	0,03136	0,03365	0,03582	0,03651	0,03896	0,03870	0,04307	0,04418	0,04631	0,04720	0,04804	0,04888	0,04863	0,04819	0,04781	0,04717	0,04595	0,04452	0,04302	0,04172	0,03917	0,03684	0,03503	0,03366	0,03118	0,03007	0,02817	0,02744	0,02659	0,02647
0,02665	0,02820	0,02945	0,03218	0,03465	0,03666	0,03814	0,04062	0,04062	0,04562	0,04641	0,04806	0,04944	0,05021	0,05146	0,05117	0,05166	0,05117	0,05076	0,04926	0,04832	0,04635	0,04483	0,04218	0,04061	0,03792	0,03583	0,03345	0,03241	0,03077	0,02912	0,02817	0,02726
0,02649	0,02805	0,03050	0,03271	0,03504	0,03633	0,03774	0,04115	0,04261	0,04589	0,04737	0,04896	0,05140	0,05235	0,05337	0,05339	0,05374	0,05408	0,05362	0,05183	0,05105	0,04942	0,04720	0,04518	0,04340	0,04072	0,03842	0,03652	0,03435	0,03228	0,03075	0,02902	0,02795
0,02652	0,02840	0,03083	0,03233	0,03463	0,03633	0,03809	0,03990	0,04319	0,04656	0,04814	0,05018	0,05201	0,05365	0,05378	0,05476	0,05517	0,05479	0,05461	0,05382	0,05255	0,05119	0,04908	0,04692	0,04515	0,04245	0,03980	0,03801	0,03542	0,03388	0,03172	0,02966	0,02876
0,02641	0,02797	0,03019	0,03251	0,03442	0,03652	0,03787	0,03990	0,04278	0,04439	0,04757	0,04964	0,05099	0,05346	0,05406	0,05467	0,05461	0,05540	0,05472	0,05374	0,05252	0,05137	0,04979	0,04791	0,04548	0,04320	0,04144	0,03817	0,03638	0,03383	0,03207	0,02920	0,02874
0,02687	0,02808	0,03050	0,03249	0,03412	0,03606	0,03792	0,03945	0,04278	0,04500	0,04725	0,04849	0,05033	0,05199	0,05329	0,05359	0,05426	0,05429	0,05347	0,05301	0,05212	0,05102	0,04868	0,04706	0,04501	0,04309	0,04077	0,03801	0,03605	0,03340	0,03190	0,02920	0,02874
0,02683	0,02881	0,03073	0,03264	0,03414	0,03593	0,03664	0,03833	0,04278	0,04242	0,04557	0,04732	0,04877	0,05087	0,05179	0,05234	0,05296	0,05303	0,05268	0,05158	0,05105	0,04949	0,04831	0,04617	0,04427	0,04191	0,03982	0,03717	0,03547	0,03294	0,03113	0,02933	0,02762
0,02720	0,02899	0,03034	0,03279	0,03437	0,03532	0,03700	0,03815	0,04278	0,04174	0,04414	0,04546	0,04798	0,04898	0,05046	0,05048	0,05122	0,05142	0,05158	0,05076	0,04965	0,04827	0,04669	0,04469	0,04271	0,04112	0,03860	0,03608	0,03406	0,03190	0,03088	0,02840	0,02683
0,02731	0,02886	0,03109	0,03254	0,03412	0,03496	0,03661	0,03773	0,04278	0,04144	0,04302	0,04465	0,04668	0,04842	0,04946	0,04970	0,05031	0,05086	0,05044	0,04992	0,04887	0,04761	0,04625	0,04378	0,04174	0,03986	0,03791	0,03590	0,03368	0,03144	0,02975	0,02787	0,02660
0,02683	0,02930	0,03123	0,03332	0,03435	0,03618	0,03731	0,03858	0,03995	0,04176	0,04339	0,04452	0,04656	0,04809	0,04926	0,04970	0,05035	0,05048	0,05043	0,05002	0,04898	0,04747	0,04546	0,04395	0,04205	0,03988	0,03728	0,03580	0,03392	0,03244	0,02979	0,02864	0,02706
0,02637	0,02849	0,03055	0,03198	0,03496	0,03626	0,03648	0,03950	0,04056	0,04214	0,04370	0,04508	0,04673	0,04804	0,04946	0,05002	0,05068	0,05094	0,05110	0,05059	0,04969	0,04832	0,04686	0,04483	0,04274	0,04006	0,03853	0,03597	0,03411	0,03197	0,03080	0,02882	0,02743
0,02532	0,02761	0,03017	0,03239	0,03439	0,03626	0,03796	0,03962	0,04069	0,04261	0,04418	0,04552	0,04773	0,04849	0,05000	0,05054	0,05117	0,05145	0,05163	0,05156	0,05053	0,04956	0,04776	0,04579	0,04413	0,04107	0,03944	0,03702	0,03506	0,03315	0,03142	0,02947	0,02805
0,02366	0,02650	0,02871	0,03124	0,03358	0,03514	0,03768	0,03876	0,04169	0,04306	0,04418	0,04636	0,04729	0,04890	0,04965	0,05095	0,05105	0,05174	0,05181	0,05140	0,05097	0,04980	0,04826	0,04622	0,04421	0,04177	0,03970	0,03751	0,03555	0,03328	0,03182	0,02994	0,02807
0,02196	0,02468	0,02731	0,02935	0,03203	0,03437	0,03684	0,03868	0,04125	0,04113	0,04406	0,04585	0,04766	0,04882	0,04947	0,05066	0,05092	0,05104	0,05199	0,05089	0,05044	0,04906	0,04771	0,04613	0,04345	0,04141	0,03924	0,03677	0,03457	0,03284	0,03081	0,02925	0,02797
0,02058	0,02239	0,02476	0,02738	0,03006	0,03284	0,03580	0,03685	0,03968	0,04167	0,04301	0,04431	0,04600	0,04704	0,04836	0,04872	0,04882	0,04946	0,04872	0,04873	0,04824	0,04651	0,04508	0,04373	0,04171	0,03954	0,03694	0,03473	0,03274	0,03108	0,02924	0,02767	0,02627
0,01859	0,02045	0,02255	0,02488	0,02729	0,02695	0,03236	0,03383	0,03773	0,03835	0,04139	0,04260	0,04368	0,04459	0,04582	0,04552	0,04615	0,04569	0,04546	0,04480	0,04447	0,04334	0,04181	0,04018	0,03804	0,03649	0,03355	0,03175	0,02963	0,02795	0,02624	0,02491	0,02394
0,01671	0,01859	0,02071	0,02218	0,02440	0,02583	0,02889	0,03113	0,03384	0,03239	0,03820	0,03977	0,04108	0,04131	0,04237	0,04237	0,04214	0,04207	0,04080	0,04034	0,03952	0,03832	0,03715	0,03542	0,03371	0,03162	0,02952	0,02774	0,02606	0,02420	0,02293	0,02177	0,02114
0,01568	0,01668	0,01864	0,01999	0,02168	0,02420	0,02583	0,02782	0,03358	0,02863	0,03425	0,03608	0,03764	0,03878	0,03889	0,03912	0,03861	0,03778	0,03699	0,03615	0,03526	0,03407	0,03248	0,03095	0,02907	0,02747	0,02571	0,02366	0,02241	0,02071	0,02020	0,01915	0,01862
0,01504	0,01587	0,01693	0,01808	0,01963	0,02107	0,02540	0,02460	0,02713	0,02907	0,03090	0,03383	0,03443	0,03511	0,03592	0,03560	0,03473	0,03439	0,03320	0,03233	0,03116	0,02993	0,02831	0,02708	0,02542	0,02427	0,02246	0,02104	0,01989	0,01862	0,01773	0,01704	0,01666
0,01453	0,01507	0,01581	0,01711	0,01798	0,01930	0,02152	0,02232	0,02438	0,02553	0,02825	0,02998	0,03151	0,03274	0,03302	0,03297	0,03246	0,03213	0,03119	0,02978	0,02897	0,02747	0,02609	0,02476	0,02331	0,02211	0,02083	0,01963	0,01836	0,01749	0,01686	0,01624	0,01559
0,01423	0,01490	0,01548	0,01670	0,01709	0,01790	0,01948	0,02065	0,02242	0,02369	0,02555	0,02751	0,02938	0,03070	0,03090	0,03146	0,03100	0,03040	0,02998	0,02864	0,02774	0,02624	0,02484	0,02385	0,02293	0,02124	0,02012	0,01905	0,01836	0,01752	0,01689	0,01609	0,01553
0,01410	0,01461	0,01545	0,01638	0,01671	0,01719	0,01882	0,01959	0,02255	0,02236	0,02460	0,02576	0,02772	0,02930	0,02993	0,03049	0,03021	0,03037	0,02924	0,02851	0,02752	0,02626	0,02507	0,02376	0,02236	0,02170	0,02065	0,01959	0,01856	0,01803	0,01727	0,01652	0,01632
0,01362	0,01418	0,01535	0,01601	0,01658	0,01717	0,01882	0,01785	0,01964	0,02114	0,02288	0,02451	0,02570	0,02743	0,02830	0,02942	0,02966	0,02927	0,02899	0,02831	0,02746	0,02614	0,02499	0,02436	0,02300	0,02200	0,02106	0,02030	0,01941	0,01864	0,01762	0,01698	0,01630
0,01253	0,01355	0,01467	0,01564	0,01657	0,01696	0,01882	0,01785	0,01946	0,02010	0,02163	0,02307	0,02455	0,02629	0,02683	0,02785	0,02854	0,02800	0,02841	0,02766	0,02688	0,02622	0,02530	0,02402	0,02292	0,02173	0,02096	0,01996	0,01900	0,01811	0,01742	0,01678	0,01612
0,01165	0,01296	0,01406	0,01462	0,01569	0,01662	0,01882	0,01790	0,01894	0,01961	0,02035	0,02119	0,02318	0,02448	0,02519	0,02647	0,02677	0,02660	0,02667	0,02647	0,02568	0,02468	0,02382	0,02311	0,02142	0,02070	0,02015	0,01905	0,01823	0,01711	0,01657	0,01535	0,01474
