15,00000	15,66667	16,33333	17,00000	17,66667	18,33333	19,00000	19,66667	20,33333	21,00000	21,66667	22,33333	23,00000	23,66667	24,33333	25,00000	25,66667	26,33333	27,00000	27,66667	28,33333	29,00000	29,66667	30,33333	31,00000	31,66667	32,33333	33,00000	33,66667	34,33333	35,00000
15,30303	15,90909	16,51515	17,12121	17,72727	18,33333	18,93939	19,54545	20,15152	20,75758	21,36364	21,96970	22,57576	23,18182	23,78788	24,39394	25,00000	25,60606	26,21212	26,81818	27,42424	28,03030	28,63636	29,24242	29,84848	30,45455	31,06061	31,66667	32,27273	32,87879	33,48485	34,09091	34,69697
0,07754	0,07488	0,07511	0,07420	0,07304	0,07248	0,07304	0,07544	0,07549	0,07738	0,07687	0,08023	0,08093	0,08228	0,08329	0,08635	0,08625	0,08367	0,08340	0,08291	0,08065	0,07922	0,07977	0,07730	0,07603	0,07623	0,07243	0,07333	0,07081	0,06845	0,06596	0,06562	0,06506
0,07508	0,07585	0,07532	0,07388	0,07248	0,07259	0,07544	0,07641	0,07580	0,07789	0,07932	0,08296	0,08498	0,08748	0,08678	0,08905	0,09092	0,08854	0,08631	0,08498	0,08330	0,08452	0,08330	0,07968	0,07680	0,07873	0,07763	0,07541	0,07175	0,07011	0,07129	0,06843	0,06700
0,07465	0,07608	0,07516	0,07317	0,07435	0,07294	0,07318	0,07680	0,07666	0,07817	0,08154	0,08450	0,08712	0,09097	0,09117	0,09375	0,09643	0,09166	0,09326	0,08926	0,08934	0,08870	0,08498	0,08413	0,08423	0,07996	0,07784	0,07677	0,07527	0,07337	0,07394	0,07142	0,07230
0,07501	0,07707	0,07391	0,07388	0,07450	0,07480	0,07774	0,07702	0,07903	0,08396	0,08676	0,09023	0,09390	0,09525	0,09801	0,10126	0,10104	0,09754	0,09670	0,09688	0,09331	0,09426	0,09214	0,08987	0,08811	0,08752	0,08424	0,08220	0,07896	0,07703	0,07544	0,07490	0,07455
0,07942	0,07968	0,07786	0,07610	0,07819	0,07868	0,08049	0,07957	0,08217	0,08757	0,09155	0,09364	0,09701	0,10331	0,10384	0,10629	0,10624	0,10644	0,10384	0,10088	0,10037	0,09915	0,09606	0,09571	0,09235	0,09232	0,08885	0,08738	0,08715	0,08102	0,07977	0,07832	0,07815
0,08297	0,08352	0,08223	0,07996	0,08028	0,08161	0,08174	0,08398	0,08750	0,09267	0,09653	0,10127	0,10509	0,10818	0,11281	0,11258	0,11641	0,11236	0,11355	0,10882	0,10741	0,10484	0,10404	0,10334	0,10032	0,09940	0,09464	0,09513	0,09163	0,08808	0,08551	0,08189	0,08171
0,08597	0,08794	0,08768	0,08513	0,08567	0,08600	0,08733	0,08908	0,09484	0,09908	0,10269	0,10435	0,10996	0,11603	0,11893	0,12304	0,12546	0,12146	0,12024	0,11629	0,11424	0,11590	0,10998	0,10991	0,10632	0,10328	0,10165	0,09882	0,09446	0,09089	0,09097	0,08763	0,08467
0,09304	0,09306	0,09319	0,09168	0,09163	0,09413	0,09528	0,09895	0,10083	0,10491	0,10955	0,11337	0,11717	0,12304	0,12589	0,13063	0,13270	0,13026	0,12710	0,12526	0,12543	0,12324	0,11880	0,11664	0,11198	0,11279	0,10879	0,10415	0,09959	0,09729	0,09457	0,08834	0,08901
0,09709	0,09920	0,09943	0,09834	0,09986	0,09803	0,09958	0,10433	0,10662	0,11011	0,11491	0,11904	0,12441	0,13197	0,13466	0,14033	0,14007	0,13744	0,13476	0,13211	0,13272	0,12878	0,12702	0,12278	0,11893	0,11610	0,11304	0,11058	0,10489	0,10117	0,09543	0,09314	0,09012
