0,31011	0,30139	0,30149	0,29536	0,28526	0,27124	0,25609	0,24018	0,22275	0,20093	0,18353	0,16733	0,15332	0,14025	0,13076	0,12232	0,11522	0,10861	0,10349	0,09663	0,09163	0,08618	0,08067	0,07537	0,07009	0,06522	0,06106	0,05711	0,05482	0,05316	0,05194	0,05156	0,05158	0,05209	0,05303	0,05502	0,05716	0,05866	0,06140	0,06491	0,06729	0,06866	0,07034	0,07029	0,07086	0,06968	0,06948	0,06868	0,06795	0,06787	0,06789	0,06876	0,07006	0,11248	0,11243	0,11657	0,11807	0,12393	0,12977	0,13476	0,14098	0,10581	0,11246	0,11776	0,12357	0,12970	0,13443	0,13997	0,14318	0,14664	0,14766	0,15223	0,14619	0,14211	0,13874	0,13206	0,12699	0,11916	0,11182	0,10453	0,09717	0,08934	0,08345	0,07669	0,07109	0,06660	0,06234	0,05874	0,05543	0,05309	0,05036	0,04824	0,04645	0,04380	0,04153	0,03991	0,03778	0,03546	0,03376	0,03221	0,03109
0,28854	0,28279	0,28423	0,27914	0,27235	0,26102	0,24727	0,23351	0,21759	0,19695	0,17908	0,16278	0,14866	0,13507	0,12399	0,11498	0,10731	0,10032	0,09535	0,08924	0,08388	0,07990	0,07475	0,07007	0,06634	0,06086	0,05842	0,05578	0,05393	0,05352	0,05263	0,05257	0,05278	0,05451	0,05594	0,05798	0,06053	0,06251	0,06576	0,06803	0,07184	0,07440	0,07465	0,07631	0,07539	0,07567	0,07417	0,07401	0,07287	0,07220	0,07230	0,07322	0,07396	0,11636	0,11730	0,11891	0,12260	0,12793	0,13204	0,13977	0,14425	0,10952	0,11575	0,12218	0,12849	0,13546	0,14089	0,14664	0,15139	0,15521	0,15743	0,15769	0,15733	0,15409	0,15049	0,14502	0,13847	0,13183	0,12434	0,11613	0,10794	0,09949	0,09214	0,08401	0,07833	0,07233	0,06736	0,06270	0,05877	0,05594	0,05306	0,05043	0,04896	0,04613	0,04421	0,04269	0,04088	0,03866	0,03705	0,03546	0,03406
0,26971	0,27210	0,26639	0,26341	0,25889	0,24984	0,23824	0,22665	0,21071	0,19141	0,17429	0,15842	0,14425	0,13063	0,11824	0,10886	0,10081	0,09355	0,08822	0,08265	0,07792	0,07360	0,06912	0,06601	0,06274	0,05936	0,05685	0,05474	0,05341	0,05321	0,05357	0,05416	0,05504	0,05688	0,05918	0,06234	0,06571	0,06853	0,07065	0,07414	0,07842	0,07972	0,08166	0,08248	0,08337	0,08232	0,08085	0,07914	0,07952	0,08006	0,07973	0,07891	0,08046	0,12164	0,12529	0,12576	0,12891	0,13530	0,13780	0,14353	0,14998	0,11402	0,12057	0,12732	0,13400	0,14111	0,14721	0,15351	0,15881	0,16302	0,16633	0,16742	0,16852	0,16459	0,16214	0,15713	0,15258	0,14400	0,13759	0,12814	0,12011	0,11049	0,10305	0,09329	0,08594	0,07929	0,07392	0,06813	0,06310	0,05956	0,05597	0,05304	0,05105	0,04888	0,04692	0,04561	0,04383	0,04184	0,04034	0,03916	0,03750
0,24985	0,25303	0,24901	0,24933	0,24487	0,23672	0,22968	0,21925	0,20643	0,18787	0,17212	0,15542	0,14124	0,12633	0,11501	0,10456	0,09620	0,08865	0,08311	0,07753	0,07307	0,06928	0,06593	0,06328	0,06140	0,05841	0,05688	0,05507	0,05476	0,05510	0,05551	0,05643	0,05798	0,05991	0,06315	0,06571	0,07009	0,07460	0,07646	0,08156	0,08492	0,08926	0,09063	0,09003	0,09197	0,09110	0,08982	0,08814	0,08860	0,08859	0,08776	0,08826	0,08852	0,13074	0,13063	0,13428	0,13625	0,13935	0,14412	0,15235	0,15787	0,11978	0,12610	0,13334	0,13982	0,14734	0,15386	0,15982	0,16569	0,17135	0,17510	0,17592	0,17778	0,17482	0,17304	0,16840	0,16404	0,15766	0,14891	0,14065	0,13174	0,12204	0,11330	0,10354	0,09495	0,08666	0,08028	0,07476	0,06800	0,06400	0,06014	0,05685	0,05429	0,05168	0,04939	0,04834	0,04679	0,04511	0,04347	0,04228	0,04079
0,22785	0,23639	0,23295	0,23374	0,23261	0,22747	0,22070	0,21406	0,20084	0,18598	0,17092	0,15389	0,14017	0,12564	0,11264	0,10216	0,09324	0,08582	0,08021	0,07485	0,07096	0,06766	0,06463	0,06318	0,06165	0,05945	0,05867	0,05778	0,05767	0,05823	0,05936	0,06081	0,06338	0,06511	0,06769	0,07203	0,07720	0,08049	0,08474	0,08766	0,09362	0,09701	0,09711	0,10190	0,10188	0,09879	0,10033	0,09823	0,09851	0,09905	0,09864	0,09823	0,09997	0,14153	0,14251	0,14336	0,14359	0,14925	0,15465	0,15829	0,16510	0,12673	0,13234	0,14063	0,14637	0,15335	0,15970	0,16706	0,17260	0,17852	0,18262	0,18468	0,18637	0,18445	0,18302	0,17933	0,17532	0,16788	0,16108	0,15235	0,14287	0,13311	0,12525	0,11388	0,10441	0,09568	0,08883	0,08019	0,07404	0,06914	0,06438	0,05951	0,05778	0,05476	0,05237	0,05128	0,04997	0,04789	0,04678	0,04556	0,04427
0,21680	0,21989	0,21839	0,22078	0,22167	0,22066	0,21426	0,20967	0,19873	0,18446	0,16989	0,15526	0,14083	0,12567	0,11343	0,10251	0,09349	0,08579	0,07965	0,07483	0,07123	0,06882	0,06627	0,06524	0,06476	0,06269	0,06226	0,06139	0,06070	0,06353	0,06392	0,06637	0,06853	0,07165	0,07457	0,07922	0,08398	0,08761	0,09296	0,09872	0,10333	0,10761	0,10882	0,11365	0,11226	0,11218	0,11284	0,11254	0,11116	0,11292	0,11200	0,11274	0,11274	0,15223	0,15496	0,15547	0,15402	0,16013	0,16566	0,16965	0,17183	0,13411	0,13949	0,14695	0,15353	0,15975	0,16617	0,17313	0,17880	0,18476	0,18924	0,19282	0,19401	0,19340	0,19188	0,18869	0,18455	0,17882	0,17102	0,16340	0,15503	0,14499	0,13461	0,12469	0,11424	0,10382	0,09553	0,08737	0,08005	0,07381	0,06882	0,06346	0,06027	0,05709	0,05538	0,05382	0,05230	0,05068	0,04989	0,04863	0,04742
0,20362	0,20812	0,20600	0,21012	0,21201	0,21181	0,20859	0,20497	0,19671	0,18445	0,17161	0,15697	0,14295	0,12840	0,11611	0,10522	0,09620	0,08850	0,08237	0,07843	0,07481	0,07253	0,07032	0,07027	0,06953	0,06871	0,06800	0,06743	0,06879	0,07040	0,07216	0,07279	0,07659	0,07911	0,08334	0,08885	0,09327	0,09665	0,10300	0,11080	0,11494	0,11952	0,12232	0,12478	0,12776	0,12872	0,12648	0,12528	0,12533	0,12592	0,12824	0,12706	0,12793	0,16725	0,16865	0,16457	0,16674	0,17436	0,17517	0,17974	0,18114	0,14251	0,14687	0,15468	0,16019	0,16592	0,17197	0,17839	0,18443	0,19088	0,19539	0,19773	0,20067	0,19995	0,19934	0,19597	0,19353	0,18687	0,18074	0,17267	0,16446	0,15425	0,14515	0,13505	0,12357	0,11346	0,10379	0,09393	0,08641	0,07978	0,07340	0,06749	0,06384	0,05992	0,05775	0,05607	0,05444	0,05278	0,05209	0,05127	0,05063
0,19381	0,19848	0,19674	0,20200	0,20462	0,20710	0,20447	0,20370	0,19555	0,18543	0,17362	0,16026	0,14654	0,13240	0,12077	0,10989	0,10149	0,09367	0,08839	0,08450	0,08069	0,07945	0,07787	0,07835	0,07865	0,07685	0,07720	0,07736	0,07725	0,07912	0,08026	0,08312	0,08566	0,08901	0,09227	0,09708	0,10390	0,11062	0,11550	0,12289	0,12865	0,13291	0,13821	0,14089	0,14397	0,14354	0,14247	0,14425	0,14361	0,14300	0,14372	0,14404	0,14446	0,18323	0,18254	0,18188	0,17940	0,18682	0,18823	0,18991	0,19261	0,15090	0,15424	0,16230	0,16689	0,17193	0,17708	0,18384	0,18935	0,19549	0,20005	0,20325	0,20521	0,20478	0,20539	0,20169	0,19990	0,19396	0,18841	0,18122	0,17339	0,16232	0,15432	0,14461	0,13140	0,12069	0,11160	0,10093	0,09278	0,08579	0,07810	0,07137	0,06708	0,06315	0,06004	0,05775	0,05606	0,05469	0,05390	0,05374	0,05249
0,18947	0,19294	0,19027	0,19616	0,19904	0,20210	0,20108	0,20253	0,19675	0,18744	0,17576	0,16332	0,15129	0,13762	0,12692	0,11662	0,10846	0,10145	0,09587	0,09272	0,09033	0,08844	0,08753	0,08701	0,08888	0,08847	0,08868	0,08742	0,08931	0,09043	0,09300	0,09285	0,09884	0,10162	0,10581	0,10998	0,11952	0,12399	0,13058	0,13816	0,14392	0,14881	0,15284	0,15926	0,16311	0,16184	0,16135	0,16141	0,16311	0,16365	0,16120	0,16283	0,16215	0,20233	0,19814	0,19366	0,19605	0,20070	0,20125	0,20029	0,20385	0,15970	0,16204	0,16898	0,17323	0,17703	0,18186	0,18797	0,19261	0,19840	0,20319	0,20597	0,20842	0,20775	0,20873	0,20704	0,20368	0,20029	0,19430	0,18652	0,18028	0,17137	0,16286	0,15096	0,14042	0,12885	0,11973	0,10945	0,09943	0,09094	0,08411	0,07569	0,07042	0,06532	0,06190	0,05951	0,05729	0,05561	0,05515	0,05467	0,05448
0,18657	0,18945	0,18578	0,19139	0,19471	0,19829	0,19876	0,20163	0,19567	0,18859	0,17806	0,16722	0,15633	0,14371	0,13395	0,12439	0,11710	0,11073	0,10599	0,10381	0,10112	0,09917	0,09885	0,10005	0,10012	0,10195	0,10048	0,10130	0,10407	0,10571	0,10530	0,10889	0,11116	0,11498	0,11978	0,12631	0,13459	0,13949	0,14784	0,15478	0,16159	0,16747	0,17448	0,17578	0,17976	0,18191	0,18145	0,18213	0,18259	0,18224	0,18053	0,18009	0,18109	0,21731	0,21610	0,20765	0,20809	0,21467	0,21247	0,21295	0,21173	0,16775	0,16949	0,17652	0,17882	0,18183	0,18542	0,19095	0,19514	0,20093	0,20510	0,20748	0,21018	0,21012	0,21076	0,20962	0,20709	0,20273	0,19914	0,19139	0,18539	0,17706	0,16780	0,15886	0,14724	0,13589	0,12702	0,11455	0,10530	0,09635	0,08817	0,08028	0,07483	0,06864	0,06405	0,06158	0,05869	0,05681	0,05583	0,05533	0,05532
0,18571	0,18766	0,18334	0,18822	0,19200	0,19440	0,19559	0,19947	0,19514	0,18897	0,17982	0,17127	0,16028	0,15011	0,14177	0,13272	0,12615	0,12107	0,11675	0,11416	0,11290	0,11116	0,11162	0,11274	0,11513	0,11513	0,11458	0,11577	0,11624	0,11967	0,12059	0,12258	0,12712	0,13145	0,13874	0,14134	0,15042	0,15738	0,16773	0,17364	0,17796	0,18626	0,19341	0,19539	0,19965	0,20108	0,20169	0,20056	0,20090	0,20263	0,20120	0,19924	0,19687	0,23300	0,23211	0,22399	0,22132	0,22738	0,22395	0,22157	0,22290	0,17591	0,17578	0,18157	0,18325	0,18522	0,18869	0,19346	0,19702	0,20227	0,20498	0,20743	0,21013	0,21040	0,21049	0,21010	0,20715	0,20452	0,20120	0,19425	0,18889	0,18051	0,17296	0,16306	0,15259	0,14218	0,13323	0,12191	0,11179	0,10315	0,09448	0,08506	0,07799	0,07226	0,06706	0,06348	0,06023	0,05813	0,05678	0,05596	0,05581
0,18698	0,18703	0,18165	0,18598	0,18789	0,19167	0,19246	0,19743	0,19388	0,18818	0,18047	0,17295	0,16434	0,15580	0,14810	0,14114	0,13584	0,13100	0,12740	0,12689	0,12498	0,12617	0,12539	0,12743	0,12962	0,13181	0,13156	0,13099	0,13418	0,13566	0,13811	0,14073	0,14514	0,14655	0,15662	0,16075	0,17021	0,17984	0,18771	0,19572	0,20419	0,20546	0,21532	0,21874	0,22055	0,22107	0,22280	0,22288	0,22404	0,22241	0,22051	0,21747	0,21433	0,25227	0,24868	0,23634	0,23518	0,23842	0,23633	0,23221	0,22841	0,18213	0,18134	0,18575	0,18715	0,18845	0,19085	0,19473	0,19733	0,20154	0,20446	0,20636	0,20806	0,20859	0,21000	0,20840	0,20656	0,20409	0,20084	0,19470	0,19105	0,18405	0,17650	0,16679	0,15812	0,14822	0,13925	0,12803	0,11778	0,10876	0,09961	0,09048	0,08344	0,07583	0,07062	0,06557	0,06249	0,05902	0,05755	0,05617	0,05583
0,18851	0,18665	0,17979	0,18270	0,18366	0,18636	0,18790	0,19355	0,19054	0,18632	0,17971	0,17428	0,16640	0,15917	0,15381	0,14830	0,14461	0,14047	0,13892	0,13800	0,13755	0,13872	0,13773	0,14188	0,14228	0,14423	0,14747	0,14670	0,15105	0,15179	0,15606	0,16000	0,16197	0,16946	0,17346	0,18247	0,18979	0,20182	0,20419	0,21643	0,22632	0,22830	0,23437	0,23945	0,24156	0,24182	0,24436	0,24268	0,24251	0,24046	0,23903	0,23455	0,23187	0,26736	0,26354	0,25000	0,24467	0,24887	0,24577	0,24056	0,23674	0,18812	0,18580	0,18881	0,18943	0,19011	0,19136	0,19414	0,19697	0,20010	0,20230	0,20034	0,20546	0,20556	0,20645	0,20590	0,20413	0,20214	0,19977	0,19490	0,19211	0,18548	0,17866	0,17143	0,16144	0,15346	0,14552	0,13423	0,12358	0,11508	0,10634	0,09606	0,08808	0,08064	0,07414	0,06889	0,06456	0,06042	0,05841	0,05688	0,05564
0,19080	0,18692	0,17767	0,17897	0,17815	0,18074	0,18162	0,18826	0,18489	0,18198	0,17663	0,17295	0,16750	0,16107	0,15768	0,15345	0,15223	0,14851	0,14812	0,14879	0,14741	0,14764	0,14981	0,15420	0,15541	0,15781	0,16442	0,16311	0,16687	0,17026	0,17504	0,17819	0,18142	0,18856	0,19317	0,20339	0,21184	0,21816	0,22927	0,23610	0,24393	0,25209	0,26037	0,26376	0,26566	0,26484	0,26547	0,26387	0,26323	0,26047	0,25722	0,25240	0,24743	0,28251	0,27651	0,26389	0,25717	0,25989	0,25321	0,24691	0,24228	0,19225	0,18891	0,19162	0,19073	0,19009	0,19103	0,19258	0,19473	0,19718	0,19985	0,20031	0,20146	0,20265	0,20381	0,20274	0,20042	0,19917	0,19718	0,19368	0,19004	0,18507	0,18117	0,17339	0,16562	0,15768	0,14882	0,13890	0,13021	0,12100	0,11105	0,10149	0,09402	0,08543	0,07914	0,07192	0,06723	0,06265	0,05977	0,05801	0,05637
0,19126	0,18563	0,17485	0,17426	0,17280	0,17360	0,17400	0,18047	0,17821	0,17601	0,17197	0,16979	0,16584	0,16176	0,15929	0,15764	0,15657	0,15448	0,15585	0,15702	0,15560	0,15661	0,15880	0,16393	0,16781	0,16989	0,17378	0,17716	0,18191	0,18377	0,19248	0,19351	0,20149	0,20503	0,21637	0,22083	0,23648	0,24497	0,25077	0,25908	0,26650	0,27529	0,28207	0,28360	0,28510	0,28617	0,28569	0,28353	0,28031	0,27745	0,27136	0,26782	0,26313	0,29362	0,28750	0,27432	0,26405	0,26594	0,25961	0,25161	0,24608	0,19465	0,19052	0,19302	0,19060	0,18965	0,18956	0,19091	0,19165	0,19427	0,19600	0,19597	0,19687	0,19921	0,19939	0,19835	0,19751	0,19501	0,19483	0,19014	0,19003	0,18366	0,17987	0,17382	0,16766	0,16051	0,15332	0,14351	0,13579	0,12673	0,11697	0,10848	0,09940	0,09171	0,08378	0,07751	0,07141	0,06677	0,06300	0,06012	0,05903
0,19044	0,18272	0,17110	0,16880	0,16536	0,16549	0,16525	0,17253	0,16993	0,16867	0,16557	0,16510	0,16296	0,16011	0,15935	0,15884	0,15950	0,15873	0,15965	0,16136	0,16156	0,16450	0,16610	0,17318	0,17765	0,17956	0,18478	0,18873	0,19297	0,19960	0,20585	0,20952	0,21561	0,22632	0,23616	0,24258	0,25446	0,26937	0,27407	0,28296	0,29038	0,29642	0,30308	0,30502	0,30738	0,30599	0,30695	0,30104	0,29729	0,29459	0,29081	0,28202	0,27537	0,30517	0,30127	0,28228	0,27504	0,27310	0,26576	0,25614	0,25058	0,19680	0,19154	0,19300	0,19014	0,18853	0,18733	0,18775	0,18836	0,19016	0,19052	0,19134	0,19154	0,19300	0,19396	0,19328	0,19310	0,19210	0,19131	0,18797	0,18565	0,18305	0,17930	0,17467	0,16860	0,16258	0,15713	0,14897	0,14126	0,13270	0,12378	0,11476	0,10650	0,09703	0,09058	0,08302	0,07776	0,07098	0,06673	0,06300	0,06030
0,18849	0,17972	0,16566	0,16110	0,15728	0,15442	0,15471	0,16238	0,15985	0,15993	0,15763	0,15875	0,15756	0,15685	0,15697	0,15871	0,15980	0,16105	0,16232	0,16421	0,16607	0,16834	0,16964	0,17716	0,18295	0,18738	0,19137	0,19896	0,20592	0,21492	0,21989	0,22578	0,23613	0,24671	0,25201	0,26664	0,27824	0,28659	0,29390	0,30397	0,31073	0,32294	0,32307	0,32580	0,32914	0,32831	0,32572	0,32085	0,31712	0,31269	0,30392	0,29739	0,29084	0,31935	0,31111	0,29002	0,28039	0,27922	0,27026	0,25946	0,25240	0,19840	0,19207	0,19243	0,18886	0,18634	0,18517	0,18491	0,18422	0,18542	0,18585	0,18571	0,18690	0,18833	0,18835	0,18777	0,18830	0,18822	0,18678	0,18374	0,18267	0,18081	0,17834	0,17420	0,16931	0,16487	0,15835	0,15182	0,14525	0,13706	0,12957	0,12143	0,11384	0,10484	0,09676	0,08990	0,08327	0,07666	0,07137	0,06693	0,06361
