12,50000	13,16667	13,83333	14,50000	15,16667	15,83333	16,50000	17,16667	17,83333	18,50000	19,16667	19,83333	20,50000	21,16667	21,83333	22,50000	23,16667	23,83333	24,50000	25,16667	25,83333	26,50000	27,16667	27,83333	28,50000	29,16667	29,83333	30,50000	31,16667	31,83333	32,50000
14,50303	15,10909	15,71515	16,32121	16,92727	17,53333	18,13939	18,74545	19,35152	19,95758	20,56364	21,16970	21,77576	22,38182	22,98788	23,59394	24,20000	24,80606	25,41212	26,01818	26,62424	27,23030	27,83636	28,44242	29,04848	29,65455	30,26061	30,86667	31,47273	32,07879	32,68485	33,29091	33,89697
0,02539	0,02476	0,02535	0,02560	0,02657	0,02723	0,02859	0,02866	0,02955	0,03026	0,03134	0,03165	0,03208	0,03225	0,03231	0,03251	0,03197	0,03207	0,03184	0,03164	0,03119	0,03050	0,02952	0,02877	0,02820	0,02782	0,02698	0,02692	0,02708	0,02716	0,02733	0,02764	0,02808
0,02624	0,02613	0,02693	0,02784	0,02876	0,02922	0,03047	0,03060	0,03177	0,03272	0,03369	0,03463	0,03448	0,03452	0,03504	0,03452	0,03404	0,03392	0,03309	0,03294	0,03188	0,03085	0,03004	0,02896	0,02812	0,02731	0,02664	0,02606	0,02613	0,02622	0,02626	0,02657	0,02665
0,02683	0,02757	0,02808	0,02947	0,03045	0,03200	0,03256	0,03287	0,03462	0,03542	0,03626	0,03659	0,03685	0,03774	0,03699	0,03685	0,03624	0,03580	0,03522	0,03434	0,03341	0,03203	0,03060	0,02965	0,02831	0,02771	0,02641	0,02632	0,02547	0,02525	0,02588	0,02545	0,02547
0,02724	0,02757	0,02907	0,03058	0,03167	0,03309	0,03437	0,03539	0,03751	0,03830	0,03939	0,03934	0,03968	0,04037	0,03982	0,03968	0,03929	0,03863	0,03817	0,03649	0,03564	0,03445	0,03251	0,03119	0,02956	0,02823	0,02720	0,02596	0,02580	0,02514	0,02501	0,02463	0,02484
0,02721	0,02830	0,02945	0,03151	0,03312	0,03486	0,03639	0,03825	0,03939	0,04028	0,04187	0,04235	0,04246	0,04340	0,04314	0,04291	0,04291	0,04220	0,04115	0,03995	0,03870	0,03689	0,03547	0,03353	0,03195	0,03017	0,02858	0,02759	0,02636	0,02583	0,02534	0,02471	0,02476
0,02744	0,02868	0,03007	0,03262	0,03437	0,03669	0,03786	0,03944	0,04070	0,04291	0,04429	0,04549	0,04580	0,04604	0,04645	0,04646	0,04666	0,04585	0,04533	0,04353	0,04214	0,04062	0,03866	0,03643	0,03420	0,03241	0,03073	0,02932	0,02764	0,02708	0,02594	0,02566	0,02535
0,02785	0,02930	0,03073	0,03279	0,03506	0,03759	0,03980	0,04108	0,04309	0,04566	0,04679	0,04758	0,04903	0,04944	0,04985	0,04989	0,04987	0,04977	0,04885	0,04714	0,04605	0,04398	0,04245	0,03998	0,03763	0,03560	0,03330	0,03139	0,03016	0,02864	0,02673	0,02626	0,02629
0,02797	0,02889	0,03152	0,03345	0,03531	0,03814	0,04041	0,04311	0,04462	0,04738	0,04913	0,04924	0,05097	0,05120	0,05211	0,05268	0,05300	0,05252	0,05199	0,05069	0,04921	0,04719	0,04562	0,04324	0,04070	0,03865	0,03666	0,03381	0,03193	0,03024	0,02907	0,02739	0,02673
0,02759	0,02938	0,03149	0,03327	0,03554	0,03825	0,04108	0,04278	0,04539	0,04748	0,04972	0,05110	0,05216	0,05357	0,05383	0,05433	0,05464	0,05448	0,05397	0,05321	0,05166	0,04993	0,04847	0,04590	0,04426	0,04102	0,03830	0,03552	0,03394	0,03205	0,03024	0,02868	0,02743
