12,50000	13,16667	13,83333	14,50000	15,16667	15,83333	16,50000	17,16667	17,83333	18,50000	19,16667	19,83333	20,50000	21,16667	21,83333	22,50000	23,16667	23,83333	24,50000	25,16667	25,83333	26,50000	27,16667	27,83333	28,50000	29,16667	29,83333	30,50000	31,16667	31,83333	32,50000
14,50303	15,10909	15,71515	16,32121	16,92727	17,53333	18,13939	18,74545	19,35152	19,95758	20,56364	21,16970	21,77576	22,38182	22,98788	23,59394	24,20000	24,80606	25,41212	26,01818	26,62424	27,23030	27,83636	28,44242	29,04848	29,65455	30,26061	30,86667	31,47273	32,07879	32,68485	33,29091	33,89697
0,02539	0,02377	0,02455	0,02479	0,02664	0,02710	0,02863	0,03003	0,03055	0,03179	0,03312	0,03368	0,03412	0,03340	0,03325	0,03259	0,03223	0,03077	0,03006	0,02887	0,02775	0,02675	0,02550	0,02372	0,02262	0,02132	0,02009	0,01895	0,01778	0,01666	0,01617	0,01563	0,01528
0,02552	0,02390	0,02483	0,02626	0,02741	0,02894	0,02935	0,03080	0,03231	0,03337	0,03374	0,03494	0,03485	0,03453	0,03455	0,03376	0,03333	0,03159	0,03050	0,02909	0,02782	0,02657	0,02522	0,02407	0,02226	0,02096	0,01976	0,01844	0,01717	0,01638	0,01576	0,01505	0,01484
0,02573	0,02413	0,02542	0,02741	0,02866	0,02927	0,03103	0,03200	0,03351	0,03394	0,03498	0,03570	0,03620	0,03598	0,03588	0,03473	0,03389	0,03267	0,03147	0,03019	0,02864	0,02701	0,02568	0,02392	0,02234	0,02086	0,01949	0,01801	0,01704	0,01589	0,01518	0,01485	0,01406
0,02547	0,02412	0,02543	0,02713	0,02853	0,03083	0,03118	0,03335	0,03458	0,03544	0,03610	0,03669	0,03723	0,03664	0,03735	0,03560	0,03508	0,03378	0,03262	0,03100	0,02930	0,02790	0,02622	0,02463	0,02277	0,02130	0,01959	0,01808	0,01688	0,01555	0,01508	0,01434	0,01375
0,02496	0,02381	0,02545	0,02724	0,02897	0,03034	0,03235	0,03353	0,03465	0,03638	0,03699	0,03781	0,03799	0,03845	0,03815	0,03756	0,03643	0,03527	0,03397	0,03230	0,03077	0,02907	0,02739	0,02535	0,02362	0,02180	0,02037	0,01808	0,01696	0,01606	0,01527	0,01441	0,01369
0,02390	0,02377	0,02499	0,02670	0,02876	0,03037	0,03243	0,03402	0,03552	0,03695	0,03848	0,03924	0,03886	0,03950	0,03940	0,03833	0,03792	0,03674	0,03583	0,03389	0,03213	0,03050	0,02874	0,02626	0,02440	0,02246	0,02058	0,01884	0,01768	0,01619	0,01512	0,01454	0,01413
0,02302	0,02323	0,02481	0,02683	0,02846	0,03021	0,03230	0,03391	0,03554	0,03769	0,03861	0,03965	0,04003	0,04006	0,04037	0,04019	0,03912	0,03842	0,03687	0,03555	0,03389	0,03177	0,02968	0,02769	0,02603	0,02361	0,02183	0,02010	0,01796	0,01650	0,01532	0,01481	0,01390
0,02226	0,02298	0,02446	0,02654	0,02856	0,03009	0,03159	0,03379	0,03555	0,03722	0,03855	0,03977	0,04061	0,04120	0,04093	0,04069	0,04023	0,03921	0,03814	0,03664	0,03516	0,03295	0,03118	0,02892	0,02665	0,02432	0,02264	0,02035	0,01841	0,01673	0,01566	0,01479	0,01397
0,02173	0,02288	0,02399	0,02537	0,02797	0,02920	0,03116	0,03320	0,03498	0,03649	0,03805	0,03957	0,04006	0,04036	0,04084	0,04110	0,04044	0,03996	0,03848	0,03718	0,03562	0,03356	0,03164	0,02915	0,02744	0,02520	0,02274	0,02071	0,01912	0,01742	0,01563	0,01487	0,01406
