15,00000	16,00000	17,00000	18,00000	19,00000	20,00000	21,00000	22,00000	23,00000	24,00000	25,00000	26,00000	27,00000	28,00000	29,00000	30,00000	31,00000	32,00000	33,00000	34,00000	35,00000
15,00000	16,00000	17,00000	18,00000	19,00000	20,00000	21,00000	22,00000	23,00000	24,00000	25,00000	26,00000	27,00000	28,00000	29,00000	30,00000	31,00000	32,00000	33,00000	34,00000	35,00000
1,06153	1,03761	1,00974	0,99853	0,99420	1,01742	1,07190	1,14542	1,19927	1,23246	1,23995	1,19332	1,17481	1,13828	1,09665	1,07601	1,05768	1,02543	1,05415	1,05635	1,08370
1,04279	0,99491	0,99299	1,00664	1,02828	1,07498	1,14899	1,24079	1,32046	1,37061	1,38432	1,35012	1,29638	1,21831	1,17900	1,14575	1,13002	1,11498	1,14023	1,16737	1,18155
1,07325	1,02241	1,00836	1,06290	1,10404	1,18121	1,26553	1,39643	1,47983	1,56138	1,58086	1,54096	1,48294	1,42216	1,36218	1,31799	1,28051	1,26139	1,23695	1,26208	1,29428
1,17846	1,13550	1,14723	1,18687	1,23629	1,31667	1,43727	1,56622	1,71197	1,82437	1,82170	1,78701	1,71613	1,64548	1,59861	1,54272	1,49038	1,42109	1,41258	1,39118	1,42361
1,40204	1,35006	1,35718	1,37012	1,44934	1,54423	1,65563	1,83560	1,98629	2,13129	2,17879	2,12561	2,00439	1,95177	1,87113	1,80490	1,70318	1,60929	1,54980	1,50563	1,52005
1,65175	1,62721	1,63182	1,65894	1,71837	1,78275	1,93871	2,15733	2,30952	2,44933	2,49384	2,46993	2,38007	2,25905	2,19131	2,03667	1,94116	1,78548	1,69606	1,62420	1,56274
1,92780	1,88982	1,91151	1,96768	2,01030	2,10632	2,27296	2,48066	2,60729	2,77585	2,80497	2,77799	2,69843	2,56656	2,40313	2,26651	2,10827	1,93655	1,80610	1,66986	1,59676
2,10609	2,05880	2,12913	2,21158	2,28786	2,42170	2,58930	2,79836	2,95276	3,07493	3,10547	3,06725	2,96277	2,77473	2,59584	2,41517	2,23715	2,01752	1,82387	1,67713	1,59333
2,13602	2,14280	2,29298	2,42822	2,50955	2,68520	2,90093	3,06720	3,20624	3,34603	3,37128	3,29118	3,16369	2,94399	2,74524	2,49030	2,25191	2,04311	1,80467	1,66680	1,53704
2,08508	2,13430	2,29298	2,49122	2,67325	2,88875	3,14773	3,34733	3,46069	3,57352	3,60068	3,48950	3,33392	3,10271	2,85808	2,56286	2,30396	2,02386	1,80630	1,63659	1,47718
1,92352	2,04047	2,24852	2,51408	2,76698	3,01920	3,32343	3,51938	3,66100	3,79005	3,83372	3,70479	3,51699	3,29544	3,05818	2,71367	2,37555	2,07110	1,82994	1,60961	1,47825
1,75702	1,90335	2,17053	2,49803	2,77244	3,09532	3,42056	3,64799	3,85980	3,97247	4,06285	3,94846	3,78431	3,55509	3,25896	2,88933	2,56670	2,20679	1,91689	1,67139	1,50318
1,58850	1,78055	2,06590	2,42195	2,75682	3,13020	3,46757	3,73909	3,97342	4,11633	4,25189	4,18902	4,01862	3,81200	3,53276	3,15758	2,79033	2,38820	2,04854	1,74891	1,54265
1,49801	1,66004	2,01676	2,34435	2,67278	3,05608	3,40904	3,71672	3,99501	4,17806	4,33212	4,32103	4,22155	3,98474	3,73327	3,36078	2,98707	2,55074	2,17181	1,84393	1,61421
1,42150	1,61574	1,93158	2,28600	2,61869	2,96201	3,34641	3,59558	3,87203	4,06756	4,28036	4,31087	4,20903	4,06925	3,80786	3,46653	3,03591	2,62685	2,24286	1,88189	1,61913
1,36732	1,58288	1,89946	2,24730	2,54814	2,87760	3,21164	3,42557	3,67754	3,94183	4,10109	4,12985	4,08534	3,97370	3,72774	3,38506	2,99011	2,57851	2,16220	1,81484	1,55330
1,34616	1,60434	1,90751	2,24556	2,53400	2,77517	3,05038	3,25624	3,44200	3,67552	3,85921	3,89663	3,82383	3,73141	3,49855	3,19039	2,79659	2,37298	2,01451	1,67771	1,42231
1,31113	1,62017	1,94417	2,29469	2,52191	2,74483	2,96443	3,10695	3,28877	3,47874	3,63930	3,66836	3,64774	3,48604	3,29353	2,96806	2,60512	2,21805	1,85311	1,54716	1,28474
1,24844	1,56745	1,92562	2,28571	2,55730	2,76592	2,96880	3,13345	3,27230	3,43745	3,55074	3,54092	3,48830	3,35392	3,14755	2,85790	2,49334	2,10024	1,75424	1,45471	1,23157
1,15337	1,44740	1,84671	2,23444	2,51918	2,77524	2,99770	3,13861	3,30607	3,45822	3,57556	3,57154	3,48499	3,34814	3,09769	2,82207	2,44234	2,08701	1,76992	1,47090	1,26817
1,06724	1,36730	1,75692	2,13522	2,44498	2,71488	2,94911	3,17162	3,33626	3,46301	3,60274	3,59078	3,46939	3,33332	3,08221	2,81636	2,46075	2,13811	1,75287	1,49138	1,29451
