12,50000	13,16667	13,83333	14,50000	15,16667	15,83333	16,50000	17,16667	17,83333	18,50000	19,16667	19,83333	20,50000	21,16667	21,83333	22,50000	23,16667	23,83333	24,50000	25,16667	25,83333	26,50000	27,16667	27,83333	28,50000	29,16667	29,83333	30,50000	31,16667	31,83333	32,50000
14,50303	15,10909	15,71515	16,32121	16,92727	17,53333	18,13939	18,74545	19,35152	19,95758	20,56364	21,16970	21,77576	22,38182	22,98788	23,59394	24,20000	24,80606	25,41212	26,01818	26,62424	27,23030	27,83636	28,44242	29,04848	29,65455	30,26061	30,86667	31,47273	32,07879	32,68485	33,29091	33,89697
0,02323	0,02374	0,02354	0,02410	0,02410	0,02402	0,02542	0,02634	0,02724	0,02787	0,02828	0,02889	0,02989	0,02998	0,03024	0,02940	0,02915	0,02868	0,02825	0,02780	0,02736	0,02688	0,02629	0,02563	0,02494	0,02425	0,02412	0,02435	0,02436	0,02484	0,02598	0,02685	0,02767
0,02509	0,02474	0,02537	0,02585	0,02601	0,02744	0,02782	0,02882	0,02935	0,03068	0,03100	0,03200	0,03213	0,03244	0,03243	0,03187	0,03134	0,03083	0,02973	0,02955	0,02838	0,02774	0,02677	0,02562	0,02515	0,02409	0,02367	0,02338	0,02343	0,02397	0,02463	0,02552	0,02622
0,02547	0,02636	0,02710	0,02784	0,02864	0,02909	0,03035	0,03213	0,03259	0,03366	0,03416	0,03522	0,03569	0,03537	0,03537	0,03450	0,03394	0,03292	0,03235	0,03146	0,03019	0,02859	0,02771	0,02632	0,02524	0,02412	0,02366	0,02265	0,02277	0,02288	0,02334	0,02423	0,02456
0,02540	0,02678	0,02805	0,02924	0,03042	0,03123	0,03315	0,03447	0,03511	0,03608	0,03736	0,03860	0,03856	0,03861	0,03794	0,03779	0,03659	0,03573	0,03463	0,03374	0,03233	0,03073	0,02920	0,02739	0,02617	0,02471	0,02364	0,02267	0,02249	0,02241	0,02269	0,02313	0,02377
0,02631	0,02752	0,02886	0,03072	0,03179	0,03340	0,03498	0,03675	0,03832	0,04016	0,04105	0,04164	0,04246	0,04293	0,04179	0,04118	0,04062	0,03921	0,03815	0,03651	0,03552	0,03350	0,03184	0,02968	0,02818	0,02617	0,02481	0,02354	0,02290	0,02275	0,02262	0,02300	0,02326
0,02650	0,02805	0,03011	0,03175	0,03327	0,03518	0,03710	0,03963	0,04164	0,04248	0,04424	0,04521	0,04620	0,04628	0,04643	0,04552	0,04480	0,04360	0,04210	0,04079	0,03929	0,03707	0,03511	0,03307	0,03078	0,02861	0,02706	0,02534	0,02438	0,02367	0,02338	0,02316	0,02307
0,02639	0,02812	0,03030	0,03256	0,03499	0,03763	0,03881	0,04209	0,04367	0,04594	0,04753	0,04888	0,04985	0,04965	0,05058	0,04969	0,04905	0,04770	0,04664	0,04523	0,04337	0,04151	0,03858	0,03652	0,03409	0,03147	0,02961	0,02734	0,02596	0,02499	0,02417	0,02379	0,02361
0,02678	0,02924	0,03086	0,03376	0,03618	0,03842	0,04084	0,04365	0,04635	0,04832	0,05013	0,05197	0,05318	0,05388	0,05418	0,05380	0,05288	0,05252	0,05105	0,04982	0,04763	0,04543	0,04294	0,03998	0,03796	0,03490	0,03235	0,02989	0,02815	0,02710	0,02594	0,02474	0,02451
0,02649	0,02955	0,03180	0,03427	0,03682	0,03955	0,04181	0,04495	0,04760	0,04949	0,05285	0,05443	0,05533	0,05693	0,05663	0,05693	0,05635	0,05596	0,05476	0,05327	0,05130	0,04928	0,04694	0,04370	0,04062	0,03804	0,03550	0,03226	0,03029	0,02881	0,02729	0,02601	0,02570
