22,12000	22,36000	22,60000	22,84000	23,08000	23,32000	23,56000	23,80000	24,04000	24,28000	24,52000	24,76000	25,00000	25,24000	25,48000	25,72000	25,96000	26,20000	26,44000	26,68000	26,92000	27,16000	27,40000	27,64000	27,88000
22,12000	22,36000	22,60000	22,84000	23,08000	23,32000	23,56000	23,80000	24,04000	24,28000	24,52000	24,76000	25,00000	25,24000	25,48000	25,72000	25,96000	26,20000	26,44000	26,68000	26,92000	27,16000	27,40000	27,64000	27,88000
0,02421	0,02421	0,02450	0,02421	0,02618	0,02421	0,03668	0,02421	0,04026	0,02421	0,04063	0,02421	0,05814	0,02421	0,06104	0,02421	0,05727	0,02421	0,05447	0,02421	0,04469	0,02421	0,03193	0,02421	0,03081
0,02340	0,02301	0,02640	0,02357	0,02707	0,03189	0,03588	0,03774	0,03380	0,03923	0,04192	0,04626	0,05448	0,06216	0,05513	0,05784	0,05194	0,05608	0,05639	0,04622	0,04515	0,03580	0,03164	0,03160	0,02901
0,02671	0,02439	0,02487	0,02445	0,02789	0,03318	0,03585	0,03431	0,03271	0,03349	0,04639	0,04868	0,05031	0,05617	0,04683	0,05522	0,04718	0,05586	0,05223	0,05161	0,04539	0,03686	0,03415	0,03361	0,02884
0,02468	0,02459	0,02463	0,02585	0,03135	0,03520	0,03096	0,03243	0,03444	0,03688	0,05000	0,05107	0,05034	0,05129	0,04924	0,04626	0,04518	0,05015	0,05015	0,05065	0,04179	0,04183	0,03447	0,03045	0,02886
0,02661	0,02900	0,02937	0,02682	0,02982	0,03097	0,02900	0,03171	0,03775	0,04133	0,05258	0,05614	0,05495	0,04823	0,04873	0,04617	0,04738	0,04576	0,04409	0,04927	0,03644	0,04069	0,03041	0,03170	0,02888
0,02752	0,02666	0,02905	0,03112	0,03117	0,03028	0,02822	0,02946	0,04027	0,04556	0,05603	0,05542	0,06314	0,05537	0,05430	0,04701	0,04620	0,04406	0,04034	0,03825	0,03477	0,03258	0,02923	0,02867	0,02700
0,02560	0,02676	0,02668	0,02928	0,03072	0,02687	0,03210	0,03183	0,04526	0,05131	0,05734	0,06118	0,05945	0,06059	0,05529	0,04786	0,04737	0,04358	0,03881	0,03571	0,03065	0,03339	0,02748	0,02703	0,02619
0,02518	0,02652	0,02677	0,02947	0,02578	0,02651	0,03107	0,03689	0,04777	0,05756	0,05906	0,05789	0,05716	0,05879	0,05406	0,04895	0,04000	0,04440	0,03446	0,03724	0,02906	0,02718	0,02534	0,02616	0,02418
0,02742	0,02715	0,02802	0,02424	0,02432	0,02855	0,03195	0,03855	0,04988	0,05692	0,05993	0,05903	0,06092	0,05889	0,05734	0,04629	0,04188	0,03724	0,03397	0,03160	0,02870	0,02711	0,02648	0,02597	0,02579
0,02744	0,02717	0,02460	0,02577	0,02673	0,03033	0,03119	0,04058	0,04810	0,05626	0,06215	0,06365	0,06425	0,06302	0,06078	0,04827	0,03957	0,03423	0,03244	0,03375	0,03128	0,02798	0,02728	0,02906	0,02593
0,02770	0,02673	0,02503	0,02499	0,02713	0,02580	0,03084	0,03875	0,04787	0,05996	0,06043	0,06297	0,06862	0,06418	0,06377	0,05112	0,04753	0,03483	0,03108	0,02920	0,02981	0,02764	0,02592	0,02638	0,02647
0,02649	0,02653	0,02556	0,02416	0,02471	0,02642	0,02801	0,03803	0,04026	0,05314	0,05513	0,06432	0,06352	0,06684	0,06083	0,05754	0,04614	0,03465	0,03154	0,02894	0,02870	0,02634	0,02761	0,02689	0,02499
0,02840	0,02696	0,02488	0,02659	0,02362	0,02730	0,02656	0,03646	0,03345	0,04718	0,04645	0,05953	0,06180	0,06349	0,05661	0,05515	0,04541	0,03765	0,03675	0,02918	0,02781	0,02689	0,02678	0,02832	0,02569
0,02927	0,02913	0,02626	0,02441	0,02806	0,02749	0,02598	0,02832	0,03088	0,04138	0,04383	0,05661	0,05075	0,05968	0,04882	0,05227	0,04172	0,04287	0,03541	0,02952	0,03193	0,03009	0,02819	0,02560	0,02681
0,02715	0,03005	0,02769	0,02411	0,02488	0,02637	0,02628	0,03045	0,02845	0,03311	0,03457	0,04968	0,04334	0,05102	0,04001	0,04283	0,03564	0,04107	0,03523	0,03087	0,02767	0,02963	0,02536	0,02624	0,02569
0,02792	0,02718	0,03001	0,02595	0,02706	0,02593	0,02772	0,03097	0,02969	0,03204	0,03268	0,04084	0,03939	0,04453	0,03453	0,03645	0,03262	0,03862	0,03397	0,03295	0,02706	0,02458	0,02334	0,02390	0,02652
0,03069	0,02779	0,02719	0,03004	0,02856	0,02486	0,02499	0,03091	0,03206	0,03250	0,03082	0,03855	0,03301	0,03738	0,03397	0,03288	0,03239	0,03349	0,03077	0,03208	0,02565	0,02459	0,02281	0,02567	0,02280
0,02638	0,02985	0,02883	0,02653	0,02588	0,02862	0,02762	0,02818	0,02857	0,03123	0,03178	0,03165	0,03148	0,03551	0,03367	0,03256	0,03566	0,03095	0,02550	0,03281	0,02569	0,02272	0,02345	0,02371	0,02453
0,02646	0,03119	0,02952	0,02770	0,02896	0,02530	0,02484	0,02780	0,02795	0,02977	0,02985	0,03010	0,02884	0,03227	0,03802	0,03583	0,03366	0,02849	0,02472	0,02885	0,02487	0,02427	0,02586	0,02316	0,02518
0,02511	0,02994	0,02786	0,02964	0,02590	0,02561	0,02579	0,02592	0,02993	0,03205	0,02725	0,02913	0,03217	0,03571	0,04164	0,03943	0,03293	0,02606	0,02216	0,02548	0,02511	0,02495	0,02455	0,02507	0,02663
