25,00000	25,13333	25,26667	25,40000	25,53333	25,66667	25,80000	25,93333	26,06667	26,20000	26,33333	26,46667	26,60000	26,73333	26,86667	27,00000	27,13333	27,26667	27,40000	27,53333	27,66667	27,80000	27,93333	28,06667	28,20000	28,33333	28,46667	28,60000	28,73333	28,86667	29,00000
24,60000	24,73333	24,86667	25,00000	25,13333	25,26667	25,40000	25,53333	25,66667	25,80000	25,93333	26,06667	26,20000	26,33333	26,46667	26,60000	26,73333	26,86667	27,00000	27,13333	27,26667	27,40000	27,53333	27,66667	27,80000	27,93333	28,06667	28,20000	28,33333	28,46667	28,60000
0,03880	0,05521	0,05913	0,08269	0,11043	0,12116	0,12557	0,11896	0,09942	0,10891	0,10894	0,10747	0,11386	0,09327	0,08432	0,12131	0,12614	0,14336	0,15701	0,18001	0,20004	0,22015	0,20070	0,20778	0,20713	0,21890	0,20823	0,21304	0,20611	1,61054	1,62601
0,04659	0,05372	0,07676	0,10060	0,10776	0,12369	0,11866	0,11322	0,09472	0,10301	0,09587	0,07899	0,08981	0,10300	0,11843	0,11377	0,13346	0,14586	0,19718	0,17776	0,20982	0,21976	0,24809	0,21970	0,22330	0,20470	0,19216	0,19132	0,15849	1,65374	1,65768
0,05440	0,05076	0,09900	0,09480	0,09932	0,11092	0,11384	0,10210	0,09692	0,08140	0,07283	0,07949	0,08721	0,09466	0,10762	0,13759	0,15821	0,19115	0,22821	0,26685	0,27782	0,29366	0,32716	0,30989	0,30179	0,27407	0,21901	0,20018	0,18501	1,68230	1,65830
0,05543	0,07071	0,07971	0,09458	0,07714	0,11632	0,09473	0,09463	0,08954	0,08146	0,07448	0,08637	0,09915	0,10897	0,14190	0,18523	0,23817	0,24311	0,31714	0,34593	0,40827	0,43708	0,48525	0,44366	0,48748	0,40434	0,37709	0,29662	0,21602	1,75235	1,72806
0,04882	0,07442	0,08974	0,08819	0,09347	0,11883	0,08572	0,08196	0,09970	0,07970	0,09656	0,09245	0,11649	0,14647	0,19310	0,24722	0,30530	0,33914	0,43312	0,48071	0,60418	0,62858	0,69585	0,70661	0,63334	0,65111	0,52848	0,46995	0,38608	1,78440	1,76805
0,05485	0,06926	0,08467	0,09979	0,10163	0,09945	0,09745	0,10350	0,08908	0,09815	0,09913	0,11550	0,15385	0,17605	0,22974	0,28735	0,35512	0,43386	0,51414	0,63008	0,75240	0,83076	0,88590	0,94024	0,92859	0,92291	0,83269	0,73891	0,49370	1,81485	1,81319
0,05661	0,06533	0,09137	0,10620	0,10071	0,09848	0,10701	0,09178	0,09891	0,09221	0,12647	0,14354	0,16854	0,21334	0,24590	0,30549	0,39246	0,48626	0,58548	0,67238	0,81758	0,93623	1,02556	1,13742	1,22029	1,17794	1,13079	1,01344	0,86456	1,87359	1,90005
0,06341	0,05928	0,09118	0,10081	0,10604	0,10415	0,10894	0,10801	0,10051	0,09780	0,11641	0,13386	0,15512	0,19089	0,26178	0,30843	0,38829	0,46552	0,57015	0,66023	0,80357	0,97060	1,07578	1,19074	1,26998	1,34987	1,29291	1,27258	1,12771	1,93601	1,83608
0,05569	0,09315	0,10359	0,10419	0,11874	0,09542	0,11041	0,10208	0,09960	0,10531	0,10483	0,13611	0,15868	0,17021	0,21811	0,27350	0,34786	0,37292	0,48899	0,59525	0,73813	0,83984	1,00417	1,12761	1,23009	1,33214	1,42328	1,39315	1,32786	1,99743	1,85803
0,06505	0,09140	0,09468	0,10734	0,11008	0,10215	0,09115	0,09727	0,10421	0,09907	0,09951	0,12642	0,11862	0,15339	0,16366	0,19316	0,20334	0,26873	0,35060	0,41071	0,51724	0,62040	0,80671	0,93642	1,11252	1,25706	1,38358	1,39436	1,43781	2,00626	1,86799
0,07270	0,08747	0,09585	0,09775	0,09196	0,10902	0,09595	0,08285	0,08959	0,07955	0,08972	0,08380	0,09713	0,09457	0,09953	0,11873	0,12826	0,14032	0,19541	0,23305	0,30998	0,41217	0,50457	0,66799	0,85835	0,96295	1,19557	1,20970	1,35163	2,03659	1,98729
0,07503	0,09099	0,10793	0,10957	0,10138	0,10920	0,09892	0,06944	0,07942	0,07299	0,07137	0,05930	0,05016	0,06920	0,05922	0,06574	0,07457	0,08192	0,10724	0,10579	0,18685	0,22305	0,30753	0,42961	0,52737	0,69967	0,89041	1,05064	1,16792	2,10654	1,98133
