17,50000	18,25000	19,00000	19,75000	20,50000	21,25000	22,00000	22,75000	23,50000	24,25000	25,00000	25,75000	26,50000	27,25000	28,00000	28,75000	29,50000	30,25000	31,00000	31,75000	32,50000
17,50000	18,25000	19,00000	19,75000	20,50000	21,25000	22,00000	22,75000	23,50000	24,25000	25,00000	25,75000	26,50000	27,25000	28,00000	28,75000	29,50000	30,25000	31,00000	31,75000	32,50000
0,17810	0,19103	0,18998	0,17584	0,17477	0,20536	0,27615	0,35157	0,39912	0,38794	0,33831	0,29216	0,23363	0,18106	0,14430	0,13740	0,13125	0,12398	0,12423	0,13767	0,16084
0,16794	0,17446	0,16500	0,14894	0,14366	0,16900	0,23193	0,29683	0,32607	0,31067	0,27835	0,24857	0,21992	0,18492	0,17561	0,16636	0,15493	0,13867	0,13107	0,13295	0,15332
0,14655	0,14924	0,13525	0,11471	0,10947	0,13278	0,16424	0,20153	0,22445	0,23358	0,23853	0,23286	0,21584	0,19624	0,20028	0,19680	0,17617	0,15210	0,13785	0,13385	0,14810
0,13369	0,13044	0,11215	0,09805	0,10181	0,11937	0,13334	0,13823	0,15476	0,18260	0,22364	0,23501	0,21405	0,20288	0,20947	0,21133	0,18611	0,16163	0,14410	0,13724	0,14323
0,14195	0,11845	0,10547	0,11001	0,12044	0,13351	0,13685	0,13336	0,13234	0,15988	0,20077	0,21199	0,19465	0,19569	0,20352	0,19595	0,17176	0,14884	0,13561	0,13194	0,13750
0,17945	0,13716	0,12409	0,12630	0,13736	0,14532	0,15600	0,15909	0,15745	0,17505	0,18771	0,18287	0,18265	0,19481	0,19207	0,16659	0,14302	0,12735	0,12097	0,12441	0,13793
0,24242	0,18114	0,14183	0,12852	0,13410	0,14914	0,17196	0,19348	0,21482	0,23266	0,23361	0,21884	0,22409	0,22290	0,18720	0,14058	0,10616	0,09800	0,10293	0,11266	0,13487
0,28148	0,20413	0,14032	0,10937	0,11610	0,14379	0,18007	0,23149	0,28131	0,33072	0,34739	0,35211	0,34274	0,28919	0,20439	0,12487	0,08600	0,07845	0,07935	0,09031	0,11304
0,28018	0,20793	0,13910	0,10257	0,09889	0,12332	0,18060	0,25265	0,33536	0,42221	0,49798	0,53635	0,49686	0,38945	0,26436	0,16646	0,11860	0,08822	0,06909	0,06606	0,08980
0,23972	0,19513	0,14815	0,10527	0,08470	0,10264	0,16636	0,26255	0,36521	0,49716	0,61066	0,68373	0,63986	0,51394	0,36786	0,25821	0,18331	0,12398	0,07458	0,05782	0,07165
0,20018	0,16855	0,14239	0,10815	0,08541	0,09986	0,16330	0,26871	0,39475	0,53701	0,67758	0,75287	0,73484	0,60995	0,44942	0,32477	0,23016	0,14718	0,08761	0,06695	0,07286
0,15621	0,13915	0,12314	0,10354	0,09275	0,11098	0,17362	0,27687	0,40584	0,54853	0,68949	0,77451	0,75606	0,64031	0,46979	0,33893	0,23337	0,15011	0,09604	0,08143	0,07866
0,11417	0,10496	0,09462	0,09224	0,09658	0,11730	0,16780	0,25805	0,37186	0,52061	0,64636	0,71717	0,68725	0,56905	0,41377	0,29872	0,20200	0,13943	0,10379	0,08860	0,07631
0,08329	0,07909	0,07723	0,08232	0,09347	0,11509	0,15866	0,22553	0,32870	0,44908	0,54279	0,58012	0,54014	0,43773	0,32536	0,22803	0,16205	0,11934	0,09592	0,08500	0,06891
0,06741	0,06780	0,07080	0,07305	0,09021	0,11424	0,14710	0,20154	0,27927	0,35601	0,40631	0,40452	0,36163	0,29760	0,22647	0,16281	0,12523	0,09844	0,08569	0,07629	0,06677
0,07157	0,06993	0,07238	0,06952	0,08088	0,10068	0,12870	0,17020	0,22226	0,26438	0,27509	0,25369	0,22060	0,18413	0,14779	0,12580	0,10701	0,09076	0,07756	0,07483	0,06981
0,07805	0,07562	0,07001	0,06647	0,07052	0,08500	0,10282	0,13288	0,16358	0,18086	0,16668	0,14099	0,12153	0,11021	0,11182	0,10902	0,10074	0,08597	0,07184	0,07049	0,07427
0,08692	0,07983	0,07047	0,06552	0,06823	0,07911	0,08753	0,10025	0,10935	0,11174	0,09963	0,08153	0,07583	0,08401	0,09688	0,09898	0,09194	0,07750	0,07078	0,07039	0,08454
0,09472	0,08284	0,07592	0,07144	0,07427	0,08138	0,08056	0,08013	0,07725	0,07975	0,07463	0,07045	0,07750	0,09276	0,10254	0,09694	0,08360	0,07911	0,07850	0,07973	0,09471
0,10756	0,09760	0,09107	0,08676	0,08663	0,08854	0,08712	0,07983	0,07618	0,07814	0,08284	0,08827	0,09658	0,10692	0,10578	0,09268	0,07955	0,07842	0,07894	0,08503	0,10055
0,11643	0,11718	0,11661	0,11313	0,10886	0,10601	0,10051	0,09237	0,09010	0,09044	0,09564	0,09954	0,10275	0,10529	0,09624	0,08278	0,07404	0,07527	0,07610	0,08143	0,10603
