450.000	6759.8
450.138	6683
450.275	6746.6
450.413	6884.7
450.550	6891.6
450.688	6789.2
450.826	6831.7
450.963	6846.2
451.101	6776.5
451.239	6707.9
451.376	6670.1
451.514	6671.7
451.651	6842
451.789	6756.9
451.927	6750
452.064	6682.2
452.202	6705.3
452.340	6743.3
452.477	6785.2
452.615	6804.2
452.752	6823.9
452.890	6800.1
453.028	6754.2
453.165	6834.6
453.303	6827.1
453.441	6759.6
453.578	6818.5
453.716	6932.4
453.853	6879.2
453.991	6867.4
454.129	6770.3
454.266	6685.8
454.404	6776.9
454.542	6905.4
454.679	6878.3
454.817	6844.8
454.954	6838.1
455.092	6879.2
455.230	6844.8
455.367	6976.3
455.505	6921.8
455.643	6791.5
455.780	6782.5
455.918	6832.9
456.055	6836.6
456.193	6847.5
456.331	6928.6
456.468	6950.6
456.606	6852.1
456.743	6893.1
456.881	6708.8
457.019	6817
457.156	6885.5
457.294	6859.3
457.432	6923.5
457.569	6920.5
457.707	6909
457.844	6889.7
457.982	6802.4
458.120	6760
458.257	6731.4
458.395	6922.9
458.533	6803.1
458.670	6792.3
458.808	6756.2
458.945	6776.3
459.083	6872.1
459.221	6807.8
459.358	6805.3
459.496	6896.5
459.634	6866.3
459.771	6768.3
459.909	6801.5
460.046	6875.2
460.184	6860.7
460.322	6936.6
460.459	6861.5
460.597	6967.3
460.735	6839.5
460.872	6790
461.010	6858.5
461.147	6877.8
461.285	6794
461.423	6766.9
461.560	6932.8
461.698	6938
461.835	6855.9
461.973	6683
462.111	6797.6
462.248	6670
462.386	6686.2
462.524	6774.7
462.661	6728.1
462.799	6742.8
462.936	6893.7
463.074	6950.8
463.212	6875.8
463.349	6837.4
463.487	6720.1
463.625	6815.6
463.762	6772
463.900	6751.4
464.037	6863.9
464.175	6875.6
464.313	6827.9
464.450	6850.8
464.588	6924.7
464.726	6966.6
464.863	6941.9
465.001	6868.6
465.138	7027.4
465.276	6795.1
465.414	6687.6
465.551	6827.7
465.689	6888.2
465.827	7013
465.964	6795.1
466.102	6733.2
466.239	6871.1
