24,00000	24,04000	24,08000	24,12000	24,16000	24,20000	24,24000	24,28000	24,32000	24,36000	24,40000	24,44000	24,48000	24,52000	24,56000	24,60000	24,64000	24,68000	24,72000	24,76000	24,80000	24,84000	24,88000	24,92000	24,96000	25,00000	25,04000	25,08000	25,12000	25,16000	25,20000	25,24000	25,28000	25,32000	25,36000	25,40000	25,44000	25,48000	25,52000	25,56000	25,60000	25,64000	25,68000	25,72000	25,76000	25,80000	25,84000	25,88000	25,92000	25,96000	26,00000
24,00000	24,04000	24,08000	24,12000	24,16000	24,20000	24,24000	24,28000	24,32000	24,36000	24,40000	24,44000	24,48000	24,52000	24,56000	24,60000	24,64000	24,68000	24,72000	24,76000	24,80000	24,84000	24,88000	24,92000	24,96000	25,00000	25,04000	25,08000	25,12000	25,16000	25,20000	25,24000	25,28000	25,32000	25,36000	25,40000	25,44000	25,48000	25,52000	25,56000	25,60000	25,64000	25,68000	25,72000	25,76000	25,80000	25,84000	25,88000	25,92000	25,96000	26,00000
0,00531	0,00531	0,00511	0,00531	0,00456	0,00531	0,00418	0,00531	0,00347	0,00531	0,00325	0,00531	0,00411	0,00531	0,00619	0,00531	0,00775	0,00531	0,01025	0,00531	0,01333	0,00531	0,01793	0,00531	0,02173	0,00531	0,02442	0,00531	0,02976	0,00531	0,03244	0,00531	0,03451	0,00531	0,03446	0,00531	0,03216	0,00531	0,03038	0,00531	0,02303	0,00531	0,02056	0,00531	0,01539	0,00531	0,01340	0,00531	0,01109	0,00531	0,01077
0,00525	0,00508	0,00495	0,00441	0,00437	0,00437	0,00406	0,00371	0,00353	0,00356	0,00407	0,00431	0,00467	0,00644	0,00652	0,00764	0,00898	0,01032	0,01123	0,01386	0,01455	0,01702	0,01933	0,02137	0,02294	0,02479	0,02768	0,03015	0,03186	0,03345	0,03377	0,03555	0,03542	0,03647	0,03579	0,03615	0,03232	0,02862	0,03053	0,02452	0,02584	0,02401	0,02271	0,01685	0,01706	0,01462	0,01428	0,01391	0,01206	0,01069	0,01196
0,00528	0,00538	0,00522	0,00517	0,00465	0,00432	0,00452	0,00394	0,00384	0,00473	0,00444	0,00549	0,00578	0,00656	0,00729	0,00930	0,00972	0,01142	0,01287	0,01470	0,01637	0,01797	0,02007	0,02201	0,02385	0,02598	0,02791	0,03040	0,03208	0,03334	0,03537	0,03669	0,03710	0,03752	0,03762	0,03641	0,03861	0,03724	0,03227	0,03048	0,03091	0,02682	0,02191	0,02305	0,01877	0,02004	0,01617	0,01404	0,01404	0,01499	0,01313
0,00555	0,00529	0,00553	0,00520	0,00475	0,00520	0,00527	0,00455	0,00464	0,00458	0,00527	0,00580	0,00705	0,00819	0,00893	0,00972	0,01117	0,01201	0,01335	0,01458	0,01648	0,01802	0,01989	0,02225	0,02345	0,02599	0,02771	0,02989	0,03183	0,03303	0,03535	0,03680	0,03782	0,03893	0,03988	0,03989	0,03927	0,03701	0,03481	0,03489	0,03192	0,02814	0,03006	0,02505	0,02714	0,02189	0,02293	0,02062	0,01836	0,01470	0,01431
0,00572	0,00579	0,00556	0,00520	0,00554	0,00529	0,00514	0,00563	0,00526	0,00549	0,00548	0,00681	0,00729	0,00806	0,00909	0,01003	0,01124	0,01234	0,01349	0,01487	0,01657	0,01760	0,01972	0,02080	0,02261	0,02463	0,02749	0,02923	0,02967	0,03153	0,03370	0,03503	0,03780	0,03886	0,03988	0,04065	0,04036	0,04141	0,03783	0,03698	0,03743	0,03705	0,03087	0,03270	0,02706	0,02484	0,02290	0,02072	0,01915	0,02050	0,01905
0,00585	0,00604	0,00610	0,00565	0,00591	0,00644	0,00613	0,00535	0,00560	0,00611	0,00650	0,00756	0,00883	0,00954	0,01016	0,01082	0,01168	0,01237	0,01341	0,01434	0,01583	0,01697	0,01694	0,01793	0,02086	0,02281	0,02380	0,02605	0,02969	0,03162	0,03308	0,03456	0,03689	0,03804	0,03847	0,04041	0,04117	0,04098	0,04188	0,04196	0,03791	0,03876	0,03857	0,03329	0,03116	0,03181	0,03013	0,02721	0,02520	0,02319	0,01887
0,00646	0,00634	0,00628	0,00644	0,00660	0,00624	0,00654	0,00640	0,00614	0,00758	0,00785	0,00804	0,00869	0,00951	0,01000	0,01087	0,01172	0,01200	0,01244	0,01282	0,01339	0,01530	0,01604	0,01770	0,01584	0,02223	0,02438	0,02522	0,02352	0,02615	0,02792	0,02803	0,03159	0,03518	0,03781	0,03952	0,04140	0,04195	0,04251	0,04261	0,04312	0,03908	0,03834	0,03955	0,03721	0,03389	0,02958	0,02730	0,02643	0,02449	0,02382
0,00693	0,00723	0,00704	0,00641	0,00683	0,00750	0,00748	0,00654	0,00731	0,00741	0,00785	0,00922	0,00951	0,01017	0,01041	0,01082	0,01112	0,01144	0,01244	0,01268	0,01384	0,01492	0,01319	0,01305	0,01464	0,01682	0,01860	0,01798	0,02370	0,02321	0,02792	0,02964	0,03024	0,03452	0,03655	0,03950	0,04022	0,04183	0,04337	0,04346	0,04358	0,04342	0,04370	0,03868	0,03858	0,03723	0,03723	0,03283	0,03112	0,02980	0,02426
0,00730	0,00724	0,00763	0,00767	0,00731	0,00802	0,00752	0,00794	0,00771	0,00847	0,00860	0,00923	0,00931	0,01026	0,01038	0,01068	0,01054	0,01120	0,01050	0,01086	0,01083	0,01129	0,01300	0,01202	0,01247	0,01479	0,01670	0,01897	0,01755	0,02118	0,02169	0,02348	0,02665	0,02969	0,03357	0,03605	0,03935	0,04194	0,04348	0,04475	0,04442	0,04478	0,04453	0,04442	0,04208	0,03884	0,03691	0,03662	0,03211	0,02959	0,02868
0,00739	0,00791	0,00789	0,00797	0,00817	0,00840	0,00874	0,00794	0,00822	0,00851	0,00943	0,01004	0,01031	0,01047	0,01039	0,01060	0,01049	0,01020	0,01014	0,01053	0,01027	0,01076	0,01103	0,00783	0,00866	0,01082	0,01480	0,01219	0,01717	0,01634	0,02094	0,02318	0,02628	0,02930	0,03202	0,03683	0,03907	0,04193	0,04402	0,04493	0,04720	0,04841	0,04786	0,04485	0,04403	0,04403	0,04354	0,03760	0,03699	0,03508	0,03235
0,00806	0,00856	0,00874	0,00833	0,00824	0,00919	0,00892	0,00879	0,00916	0,00974	0,00974	0,01013	0,01013	0,01026	0,01030	0,01007	0,00975	0,00983	0,00967	0,00806	0,00863	0,00784	0,00768	0,00861	0,00915	0,01025	0,00965	0,01234	0,01229	0,01572	0,01780	0,02086	0,02403	0,02743	0,03152	0,03598	0,03823	0,04192	0,04427	0,04721	0,04785	0,04987	0,04876	0,04949	0,04660	0,04678	0,04370	0,04320	0,03922	0,03601	0,03190
0,00816	0,00858	0,00887	0,00889	0,00935	0,00943	0,00979	0,00956	0,00943	0,00963	0,01028	0,01037	0,01051	0,01059	0,01014	0,00987	0,00944	0,00907	0,00838	0,00838	0,00751	0,00784	0,00759	0,00642	0,00660	0,00754	0,00915	0,01002	0,01186	0,01503	0,01714	0,02033	0,02505	0,02733	0,03140	0,03549	0,04055	0,04323	0,04476	0,04717	0,04885	0,05021	0,05109	0,05138	0,04804	0,04787	0,04782	0,04319	0,04315	0,03932	0,03670
0,00919	0,00936	0,00957	0,00927	0,00950	0,01024	0,01009	0,00989	0,00965	0,01029	0,01023	0,01075	0,01057	0,01058	0,01012	0,00994	0,00953	0,00886	0,00819	0,00762	0,00708	0,00711	0,00646	0,00667	0,00654	0,00755	0,00841	0,01017	0,01207	0,01606	0,01954	0,02308	0,02607	0,03110	0,03511	0,03843	0,04130	0,04434	0,04810	0,05051	0,05193	0,05418	0,05316	0,05354	0,05335	0,05328	0,04860	0,04738	0,04427	0,04034	0,03835
0,00898	0,00952	0,00976	0,00978	0,01062	0,01098	0,01039	0,01031	0,01034	0,01042	0,01054	0,01065	0,01083	0,01071	0,01024	0,00986	0,00979	0,00966	0,00870	0,00799	0,00823	0,00719	0,00666	0,00790	0,00953	0,00975	0,01044	0,01334	0,01583	0,01764	0,01955	0,02737	0,02757	0,03399	0,03644	0,03878	0,04360	0,04896	0,04870	0,05288	0,05343	0,05405	0,05436	0,05618	0,05412	0,05365	0,05352	0,04909	0,04907	0,04587	0,04106
0,00992	0,01042	0,01070	0,01000	0,01062	0,01118	0,01124	0,01072	0,01078	0,01103	0,01089	0,01120	0,01084	0,01093	0,01079	0,01123	0,01014	0,01059	0,00942	0,01138	0,00843	0,00790	0,00796	0,01199	0,01217	0,01260	0,01404	0,01457	0,01810	0,02394	0,02933	0,02952	0,03691	0,04119	0,04187	0,04958	0,05146	0,05343	0,05556	0,05459	0,05924	0,06105	0,06040	0,05722	0,05911	0,05601	0,05339	0,05307	0,04835	0,04547	0,04140
0,01008	0,01048	0,01097	0,01087	0,01103	0,01154	0,01119	0,01131	0,01073	0,01105	0,01113	0,01116	0,01106	0,01117	0,01116	0,01249	0,01087	0,01059	0,01153	0,01146	0,01297	0,01358	0,01486	0,01346	0,01461	0,01438	0,01656	0,02669	0,02431	0,02592	0,02985	0,04381	0,03861	0,04317	0,04723	0,05099	0,05408	0,05446	0,05674	0,06235	0,05993	0,06140	0,06265	0,06343	0,05986	0,06012	0,05809	0,05346	0,05317	0,04784	0,04501
0,01040	0,01135	0,01122	0,01077	0,01191	0,01185	0,01174	0,01170	0,01164	0,01164	0,01148	0,01218	0,01145	0,01194	0,01294	0,01344	0,01552	0,01698	0,01359	0,01607	0,01322	0,01500	0,01488	0,02833	0,02782	0,02716	0,02812	0,03498	0,02920	0,04484	0,04519	0,04533	0,05014	0,05998	0,05501	0,05890	0,05900	0,06569	0,06775	0,06613	0,06787	0,06928	0,06544	0,06644	0,06598	0,06140	0,05978	0,05855	0,05277	0,04974	0,04602
