276.020	148008
276.178	147822
276.337	147620
276.495	147369
276.653	147595
276.812	147515
276.970	147629
277.129	147550
277.287	147665
277.445	147555
277.604	147767
277.762	147441
277.920	147421
278.079	147780
278.237	147550
278.395	147621
278.554	147801
278.712	147624
278.870	147620
279.029	147723
279.187	147775
279.345	147589
279.503	147769
279.662	147603
279.820	147812
279.978	147440
280.136	147493
280.294	147635
280.453	147617
280.611	147671
280.769	147465
280.927	147633
281.085	147611
281.244	147764
281.402	147275
281.560	147625
281.718	147402
281.876	147254
282.034	147223
282.192	147698
282.350	147678
282.509	147822
282.667	147532
282.825	147629
282.983	147510
283.141	147736
283.299	147475
283.457	147664
283.615	147656
283.773	147911
283.931	147786
284.089	147536
284.247	147417
284.405	147525
284.563	147533
284.721	147392
284.879	147663
285.037	147553
285.195	147733
285.353	147663
285.511	147679
285.669	147578
285.827	147756
285.985	147849
286.142	147514
286.300	147930
286.458	147652
286.616	147617
286.774	147504
286.932	147740
287.090	147438
287.247	147552
287.405	147452
287.563	147656
287.721	147771
287.879	147506
288.037	147571
288.194	147834
288.352	147505
288.510	147704
288.668	147316
288.825	147696
288.983	147850
289.141	147347
289.299	147683
289.456	147632
289.614	147660
289.772	147363
289.930	147624
290.087	147726
290.245	147211
290.403	147268
290.560	147723
290.718	147865
290.876	147483
291.033	147552
291.191	147618
291.348	147324
291.506	147534
291.664	147585
291.821	147578
291.979	147790
292.136	147649
292.294	147662
292.452	147887
292.609	147880
292.767	147384
292.924	147616
293.082	147701
293.239	147362
293.397	147479
293.554	147460
293.712	147747
293.869	147519
294.027	147535
294.184	147719
294.342	147728
294.499	147606
294.657	147642
294.814	147624
294.971	147386
295.129	147668
295.286	147359
295.444	147257
295.601	147795
295.758	147650
295.916	147484
296.073	147544
296.231	147462
296.388	147807
296.545	147589
296.703	147615
296.860	147740
297.017	147757
297.175	147297
297.332	147593
297.489	147359
297.646	147702
297.804	147558
297.961	147435
298.118	147668
298.275	147357
298.433	147394
298.590	147548
298.747	147753
298.904	147614
299.062	147845
299.219	147827
299.376	147469
299.533	147854
299.690	147075
299.848	147660
300.005	147742
300.162	147601
300.319	147417
300.476	147453
300.633	147342
300.790	147536
300.948	147625
301.105	147570
301.262	147691
301.419	147783
301.576	147358
301.733	147649
301.890	147591
302.047	147524
302.204	147875
302.361	147711
302.518	147525
302.675	147586
302.832	147708
302.989	147485
303.146	147651
303.303	147603
303.460	147738
303.617	147531
303.774	147814
303.931	147656
304.088	147684
304.245	147868
304.402	147426
304.559	147732
304.716	147521
304.873	147742
305.029	147403
305.186	147653
305.343	147737
305.500	147671
305.657	147471
305.814	147603
305.971	147874
306.127	147682
306.284	147689
306.441	147755
306.598	147572
306.755	147719
306.911	147605
307.068	147732
307.225	147685
307.382	147736
307.539	147551
307.695	147833
307.852	147687
308.009	147825
308.165	147694
308.322	147694
308.479	147655
308.636	147480
308.792	147499
308.949	147839
309.106	147717
309.262	147775
309.419	147838
309.576	147757
309.732	147501
309.889	147499
310.045	148049
310.202	147822
310.359	147460
310.515	147600
310.672	147754
310.828	148013
310.985	147829
311.142	147507
311.298	147518
311.455	147725
311.611	147942
311.768	147525
311.924	147466
312.081	147714
312.237	147568
312.394	147945
312.550	147675
312.707	147800
312.863	147459
313.020	147841
313.176	147668
313.333	147655
313.489	147472
313.645	147528
313.802	147630
313.958	147783
314.115	147441
314.271	147515
314.427	147618
314.584	147727
314.740	147565
314.897	147399
315.053	147330
315.209	147485
315.366	147416
315.522	147693
315.678	147490
315.835	147886
315.991	147659
316.147	147513
316.303	147622
316.460	147778
316.616	147646
316.772	147718
316.929	147597
317.085	147733
317.241	147648
317.397	147376
317.553	147792
317.710	147679
317.866	147430
318.022	147716
318.178	147752
318.334	147760
318.491	147756
318.647	147804
318.803	147700
318.959	147731
319.115	147658
319.271	147780
319.427	147586
319.584	147709
319.740	147431
319.896	147487
320.052	147612
320.208	147776
320.364	147720
320.520	147713
320.676	147574
320.832	147434
320.988	147409
321.144	147961
321.300	147517
321.456	147793
321.612	147604
321.768	147331
321.924	147763
322.080	147883
322.236	147887
322.392	147720
322.548	147528
